Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,838.7130000000001,195.75599999999997,0.915271,891.582,244.19799999999998,0.799375,837.245,222.162,0.8142,828.461,285.29400000000004,0.8341059999999999,797.6460000000001,323.493,0.869433,947.3610000000001,267.698,0.698821,965.0,367.499,0.8182229999999999,884.275,389.543,0.8290799999999999,898.8989999999999,395.41,0.69687,863.7139999999999,390.976,0.6784479999999999,853.421,464.375,0.757413,931.248,402.749,0.66818,976.758,483.469,0.790167
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,825.535,195.763,0.88481,878.3789999999999,242.74900000000002,0.835942,826.9780000000001,222.162,0.787817,818.201,282.363,0.8190000000000001,790.2739999999999,324.953,0.8780819999999999,931.2080000000001,266.20799999999997,0.708702,951.773,366.048,0.819816,869.564,389.539,0.8064520000000001,884.26,396.86300000000006,0.6941149999999999,851.942,390.99199999999996,0.6778930000000001,849.0319999999999,465.85,0.717891,919.5,404.19699999999995,0.63703,965.007,484.936,0.792323
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,812.304,195.748,0.893559,865.165,244.18599999999998,0.8232700000000001,816.69,220.72099999999998,0.7993600000000001,809.377,279.438,0.821943,781.477,324.948,0.8576729999999999,916.533,267.671,0.696404,935.633,366.028,0.807937,853.428,389.55,0.828907,872.5060000000001,396.87,0.670661,838.75,390.99800000000005,0.656374,840.235,467.343,0.725923,904.808,402.751,0.654633,950.327,490.839,0.766731
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,799.0880000000001,195.725,0.8663930000000001,851.9689999999999,241.282,0.826664,804.971,219.24900000000002,0.776961,802.0110000000001,276.527,0.821413,769.7510000000001,326.406,0.856173,900.421,263.298,0.6973739999999999,923.8910000000001,363.092,0.812771,838.7310000000001,390.961,0.853886,862.247,404.19800000000004,0.669718,832.85,401.269,0.6132380000000001,838.737,474.673,0.670643,894.541,407.145,0.620935,931.2360000000001,499.656,0.845527
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,784.45,194.31,0.917198,840.201,241.28400000000002,0.799242,793.2610000000001,217.765,0.7348520000000001,791.75,275.04400000000004,0.8363940000000001,760.932,326.39,0.844567,887.207,264.772,0.6881520000000001,910.672,363.119,0.837533,829.913,391.00199999999995,0.845721,853.414,405.68800000000005,0.668882,824.073,402.74199999999996,0.601187,837.283,476.14099999999996,0.641152,884.2410000000001,411.526,0.657571,912.1339999999999,509.91,0.8344030000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,772.688,197.215,0.880122,831.419,242.75099999999998,0.804083,787.3510000000001,219.25400000000002,0.708091,784.405,275.01099999999997,0.8075289999999999,753.5939999999999,324.931,0.8040609999999999,876.931,266.221,0.691708,898.9,363.121,0.8435239999999999,815.253,392.483,0.843326,846.064,405.673,0.648619,816.702,402.719,0.632256,832.898,473.202,0.711336,873.988,410.06699999999995,0.625216,893.0419999999999,517.259,0.78208
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,763.8560000000001,197.19299999999998,0.8765280000000001,819.6410000000001,242.743,0.788868,775.612,220.7,0.69718,777.078,273.56,0.747102,744.765,324.95599999999996,0.79114,863.705,266.202,0.694364,885.7130000000001,363.101,0.8281719999999999,804.9760000000001,396.861,0.805226,837.257,408.608,0.690222,809.4019999999999,405.68,0.640415,835.81,490.814,0.576997,863.688,411.55,0.6443409999999999,871.0219999999999,518.722,0.7374970000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,752.1419999999999,198.673,0.869316,812.305,242.74599999999998,0.783918,771.196,222.16,0.670216,769.7819999999999,275.007,0.767338,737.4680000000001,324.936,0.818102,851.9780000000001,266.20099999999996,0.6969069999999999,878.368,363.084,0.826132,797.6519999999999,402.723,0.8168989999999999,828.472,410.087,0.6504949999999999,803.5110000000001,407.139,0.6146729999999999,832.8839999999999,487.89599999999996,0.348389,851.971,414.478,0.6368560000000001,850.4830000000001,524.61,0.7383430000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,741.83,198.687,0.899351,802.047,244.204,0.7873560000000001,759.4830000000001,225.09799999999998,0.696335,765.331,277.935,0.721299,731.578,324.918,0.72992,841.69,267.66900000000004,0.6865180000000001,869.579,361.652,0.796203,790.299,404.24,0.8568020000000001,819.655,408.62199999999996,0.6207779999999999,796.182,404.223,0.530412,831.398,508.435,0.243327,841.696,414.47,0.594341,828.467,523.105,0.719313
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,733.0219999999999,201.63400000000001,0.863259,791.758,244.203,0.7761640000000001,755.062,223.643,0.653032,755.086,276.51099999999997,0.772033,719.837,329.343,0.772157,834.328,269.154,0.6987720000000001,863.688,363.115,0.815199,784.442,407.17400000000004,0.8436799999999999,813.799,405.67199999999997,0.573419,791.762,396.87300000000005,0.479925,819.645,467.333,0.292059,832.877,413.005,0.5792229999999999,804.967,523.115,0.76285
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,722.7330000000001,206.00400000000002,0.900734,785.877,247.142,0.7789689999999999,746.258,226.585,0.627008,744.817,277.981,0.770321,711.058,330.796,0.8035770000000001,824.057,270.63,0.688832,857.815,363.086,0.806639,781.4780000000001,415.94199999999995,0.82814,806.456,405.67199999999997,0.524043,787.3789999999999,395.402,0.435187,819.671,462.94,0.41412,822.591,413.0,0.548385,788.8439999999999,523.135,0.816814
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,712.485,211.908,0.8677239999999999,775.6189999999999,250.08700000000002,0.748367,738.926,230.975,0.642304,737.4739999999999,285.29400000000004,0.7587550000000001,700.7389999999999,335.227,0.795285,815.2280000000001,273.563,0.7174229999999999,851.985,366.027,0.843277,781.485,421.82199999999995,0.8114100000000001,796.158,402.745,0.48411400000000004,774.158,392.466,0.417141,818.184,457.065,0.5156729999999999,813.773,411.543,0.5214310000000001,772.696,523.144,0.80769
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,702.2280000000001,214.845,0.87029,766.825,252.99599999999998,0.75434,731.578,230.995,0.6055550000000001,727.181,289.69599999999997,0.774771,687.566,342.523,0.8397969999999999,803.54,276.497,0.70298,849.0039999999999,367.50699999999995,0.8318180000000001,780.034,432.103,0.8217959999999999,785.873,407.159,0.509858,766.8,401.278,0.448137,813.7710000000001,455.58,0.432141,802.02,415.957,0.501161,766.7810000000001,523.134,0.774684
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,693.415,220.69299999999998,0.8877290000000001,758.01,260.328,0.753441,724.262,238.31,0.599627,718.355,292.64799999999997,0.8092729999999999,674.317,345.475,0.848081,793.232,283.83299999999997,0.69186,841.68,370.464,0.836606,784.43,439.406,0.854965,778.545,405.681,0.523089,762.395,399.8,0.458999,813.7760000000001,459.973,0.615217,788.837,413.00800000000004,0.5512050000000001,759.456,524.605,0.757989
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,686.081,226.579,0.8784040000000001,746.26,264.735,0.758128,713.957,244.192,0.640103,706.6139999999999,298.493,0.778351,662.55,351.345,0.780669,782.9830000000001,291.16700000000003,0.713363,837.2669999999999,373.374,0.854959,787.3389999999999,445.30699999999996,0.8307260000000001,769.7280000000001,405.67800000000005,0.516084,753.6089999999999,398.332,0.424023,807.903,461.47900000000004,0.656774,781.488,411.551,0.504803,755.086,520.183,0.731694
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,675.7739999999999,232.44299999999998,0.8817719999999999,738.9069999999999,272.068,0.757167,703.697,248.592,0.60502,691.962,299.994,0.806918,649.363,355.756,0.8048390000000001,772.674,297.025,0.7049310000000001,832.8689999999999,377.79699999999997,0.8396450000000001,787.372,451.185,0.849833,759.466,413.00800000000004,0.47124799999999994,743.322,405.666,0.406428,800.564,465.85699999999997,0.46357299999999996,768.2760000000001,421.82300000000004,0.477624,743.3430000000001,531.936,0.669403
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,665.5239999999999,239.77200000000002,0.853133,724.2410000000001,275.031,0.761656,689.01,250.054,0.623753,680.198,304.388,0.7837350000000001,639.0980000000001,358.722,0.818624,763.8910000000001,302.91700000000003,0.691701,827.0110000000001,382.171,0.8207760000000001,787.342,452.69300000000004,0.8621219999999999,746.2639999999999,420.35699999999997,0.443458,733.052,408.61699999999996,0.375756,787.37,468.798,0.444035,756.554,435.04400000000004,0.482095,735.997,534.852,0.698136
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,658.1569999999999,247.105,0.874964,716.903,282.351,0.744314,678.7389999999999,260.335,0.600543,667.003,311.72900000000004,0.841724,621.497,368.974,0.811541,755.061,310.246,0.7036,822.58,385.11,0.802809,784.448,455.57,0.8527170000000001,738.916,427.689,0.487731,722.7689999999999,415.95300000000003,0.391499,781.492,476.15,0.409219,743.337,437.963,0.476513,725.696,533.4159999999999,0.630436
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,647.88,251.553,0.875576,706.6310000000001,288.244,0.7583810000000001,669.925,264.759,0.6333989999999999,653.783,317.593,0.820768,611.212,373.371,0.811879,743.325,313.187,0.7008409999999999,816.725,386.58,0.8357319999999999,781.4910000000001,455.61699999999996,0.839269,730.105,433.566,0.437771,713.9730000000001,423.293,0.34733200000000003,766.817,480.536,0.359994,740.377,437.972,0.414542,719.8439999999999,548.061,0.510473
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,639.0930000000001,258.872,0.845877,694.875,292.618,0.774491,658.166,267.677,0.601276,642.0319999999999,322.019,0.860867,596.549,380.74,0.8223459999999999,734.5360000000001,320.512,0.6922470000000001,810.85,388.04900000000004,0.831177,772.666,455.61400000000003,0.8307559999999999,716.8860000000001,437.978,0.46083999999999997,700.748,429.167,0.351783,765.331,484.971,0.507367,721.307,451.186,0.457058,712.493,546.61,0.592322
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,628.783,263.277,0.9018120000000001,684.607,295.569,0.7620859999999999,643.48,272.08299999999997,0.622711,627.381,326.404,0.861773,586.239,388.042,0.7719630000000001,724.2339999999999,321.994,0.710631,803.4939999999999,386.588,0.841982,769.71,454.13300000000004,0.8747299999999999,702.222,439.42900000000003,0.49266499999999996,687.5310000000001,430.626,0.417213,740.3760000000001,489.36400000000003,0.5237569999999999,711.039,451.19199999999995,0.514799,706.612,546.602,0.720421
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,619.994,269.132,0.855409,674.327,298.493,0.784013,628.8430000000001,273.548,0.582809,615.618,333.74,0.8586360000000001,573.0369999999999,393.95599999999996,0.813265,716.913,323.482,0.706379,794.707,388.05300000000005,0.830103,760.942,454.139,0.8429030000000001,690.48,439.45,0.546245,672.852,435.024,0.48823599999999995,716.895,498.162,0.581218,702.209,451.175,0.519546,697.837,549.562,0.7022390000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,608.269,270.63599999999997,0.8321709999999999,662.605,299.983,0.7834760000000001,617.091,276.483,0.642171,602.405,339.593,0.880144,559.797,405.71,0.8183239999999999,708.1089999999999,324.91700000000003,0.708507,788.826,385.12800000000004,0.848758,756.5239999999999,452.658,0.8788440000000001,674.306,449.72,0.5983350000000001,652.315,442.375,0.5401020000000001,690.482,508.421,0.586437,693.4,454.13599999999997,0.581294,696.3489999999999,555.393,0.639916
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,597.97,276.45799999999997,0.875976,653.775,305.83799999999997,0.755977,605.3240000000001,280.907,0.644312,592.114,345.48199999999997,0.871992,548.0509999999999,414.499,0.8200149999999999,700.737,326.405,0.699117,781.5219999999999,386.56800000000004,0.82985,749.189,452.681,0.852326,664.064,449.718,0.649081,640.581,443.843,0.611985,653.779,515.784,0.696075,689.0139999999999,454.11300000000006,0.62869,691.937,552.4590000000001,0.666195
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,584.768,279.418,0.800012,643.516,310.22700000000003,0.8101659999999999,595.067,288.23400000000004,0.657377,580.325,354.289,0.880935,533.376,426.224,0.75942,691.947,327.874,0.705138,775.602,383.67,0.803664,744.76,452.691,0.8666530000000001,653.771,451.17,0.6573979999999999,627.37,445.30699999999996,0.636759,640.567,526.056,0.790409,678.73,455.58099999999996,0.630366,691.923,552.472,0.688893
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,574.494,283.82599999999996,0.799343,636.1419999999999,310.28,0.780582,583.302,292.626,0.6539119999999999,567.148,360.147,0.884431,523.097,436.517,0.772547,684.6089999999999,329.32,0.683133,769.725,382.205,0.83516,740.3939999999999,452.66,0.839173,646.419,455.574,0.69621,618.565,451.19300000000004,0.671313,627.307,531.935,0.832606,674.315,459.99699999999996,0.656497,689.0169999999999,556.905,0.6874279999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,565.697,288.23,0.833406,625.876,313.17400000000004,0.8102699999999999,571.572,295.575,0.689699,553.961,368.999,0.891176,509.92900000000003,449.719,0.771383,677.263,330.798,0.684651,763.8539999999999,380.713,0.81581,736.0039999999999,452.648,0.869202,640.586,458.535,0.709597,611.19,455.59,0.672276,612.661,537.805,0.7859510000000001,671.3910000000001,462.926,0.656508,686.061,556.884,0.695257
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,555.41,292.64,0.887283,615.5930000000001,317.60400000000004,0.784666,558.364,301.462,0.667846,543.675,377.788,0.846656,501.10699999999997,458.538,0.791795,671.377,332.269,0.6880390000000001,756.564,377.785,0.8313159999999999,733.043,452.61800000000005,0.844275,633.23,462.93199999999996,0.654842,603.8480000000001,461.449,0.660933,603.865,546.602,0.8040689999999999,665.515,467.32199999999995,0.623785,683.132,555.419,0.640617
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,545.155,297.013,0.8804879999999999,605.323,321.978,0.813017,548.1030000000001,310.249,0.7268479999999999,531.9019999999999,388.05400000000003,0.910616,490.837,470.274,0.736628,662.59,330.82,0.674657,750.678,374.83099999999996,0.806733,728.6289999999999,448.236,0.803242,627.346,464.392,0.7191489999999999,596.504,462.93300000000005,0.699563,597.967,548.092,0.8612350000000001,659.66,467.31699999999995,0.653634,681.6569999999999,553.945,0.643969
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,533.4159999999999,301.433,0.868765,595.075,323.475,0.8258059999999999,534.879,314.671,0.7248060000000001,518.727,395.41,0.8418969999999999,483.466,483.496,0.809286,655.246,332.25300000000004,0.675808,743.306,370.435,0.852668,722.78,442.369,0.8479530000000001,621.47,468.805,0.702704,590.659,468.80199999999996,0.682687,592.137,553.919,0.846992,652.3240000000001,470.26800000000003,0.65337,681.658,558.365,0.6522100000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,523.129,308.768,0.8709889999999999,586.248,326.42,0.778859,526.036,323.467,0.724019,508.452,405.716,0.880181,476.11699999999996,495.225,0.787496,647.89,332.25800000000004,0.678064,735.9789999999999,367.495,0.840464,718.3480000000001,439.452,0.843808,615.606,473.195,0.697617,581.812,474.68,0.684882,593.587,565.691,0.6641640000000001,649.364,471.72900000000004,0.6489560000000001,677.2860000000001,558.347,0.680579
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,514.312,311.749,0.8912540000000001,577.42,333.754,0.808979,512.826,333.75,0.7648510000000001,499.591,417.411,0.89291,464.412,509.92400000000004,0.789184,640.576,332.286,0.6883020000000001,725.7189999999999,360.185,0.823839,711.013,437.99,0.856101,612.653,480.556,0.704144,578.887,484.92699999999996,0.709118,581.8480000000001,577.432,0.623976,646.44,477.61,0.662489,677.247,561.299,0.719947
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,504.039,319.082,0.8655790000000001,568.599,338.14,0.824264,501.119,341.092,0.813679,486.423,429.139,0.8805459999999999,455.61699999999996,523.133,0.75772,631.752,333.73699999999997,0.686913,716.9110000000001,358.707,0.838091,702.2360000000001,437.939,0.846195,605.331,483.481,0.734123,571.561,486.425,0.713228,571.576,589.172,0.568178,642.039,481.994,0.695092,677.245,562.754,0.696908
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,498.12699999999995,324.931,0.86945,555.432,341.084,0.8407469999999999,489.355,346.972,0.771695,479.06699999999995,437.98900000000003,0.870132,452.64599999999996,533.401,0.803297,622.939,333.717,0.69933,705.148,357.209,0.830031,694.8919999999999,433.587,0.858791,599.4490000000001,484.95,0.740855,565.6709999999999,489.36,0.69023,567.144,596.524,0.591911,637.616,482.01,0.659543,674.311,561.2769999999999,0.7264729999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,484.976,333.725,0.8777159999999999,546.5840000000001,344.035,0.843132,480.535,357.231,0.814264,470.272,449.69300000000004,0.811262,448.24199999999996,543.659,0.729644,612.654,333.724,0.70333,691.9680000000001,354.29900000000004,0.8315950000000001,687.559,430.653,0.845208,593.592,486.4,0.727434,556.885,493.76,0.6859930000000001,564.226,600.922,0.649694,628.823,480.55,0.670894,671.393,558.359,0.699168
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,474.671,338.161,0.8830610000000001,533.3919999999999,346.983,0.833061,468.816,364.55400000000003,0.7981729999999999,462.906,457.05,0.851535,442.36800000000005,548.095,0.79643,599.4590000000001,333.749,0.712123,683.1139999999999,348.436,0.795723,678.7239999999999,427.719,0.824574,584.761,486.408,0.711751,549.5319999999999,496.695,0.700683,561.289,598.003,0.626628,624.401,481.99300000000005,0.661801,666.99,558.366,0.708213
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,464.381,345.466,0.888677,521.665,355.73800000000006,0.820366,458.533,374.832,0.786721,454.11800000000005,467.316,0.85167,437.98800000000006,562.737,0.80829,586.248,333.75699999999995,0.6879390000000001,669.926,348.407,0.823666,672.878,424.773,0.850411,580.354,492.282,0.7209979999999999,546.575,502.57300000000004,0.712577,559.804,600.923,0.60652,617.0980000000001,483.483,0.687051,664.069,558.357,0.662844
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,452.684,352.832,0.8632850000000001,511.36800000000005,358.709,0.834585,451.148,382.209,0.787702,449.719,473.222,0.813286,436.485,568.633,0.831626,575.9630000000001,336.675,0.713368,659.643,346.971,0.8246209999999999,664.023,421.814,0.845252,573.03,492.281,0.7016100000000001,536.3430000000001,502.588,0.691812,558.339,600.927,0.6262270000000001,611.18,483.465,0.665085,659.63,556.9019999999999,0.724193
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,442.37699999999995,358.72,0.8603729999999999,501.07,361.642,0.832707,437.995,390.983,0.8242360000000001,439.469,482.03,0.842858,432.116,574.485,0.802547,562.737,335.226,0.710933,647.879,345.48400000000004,0.855244,653.755,420.335,0.8377899999999999,568.605,495.222,0.706364,533.37,506.974,0.7126600000000001,555.398,600.931,0.603082,603.87,483.46,0.675574,653.761,558.3580000000001,0.706483
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,436.474,366.05199999999996,0.855468,489.342,367.47900000000004,0.804655,430.62300000000005,395.405,0.7740100000000001,436.474,486.445,0.84856,429.135,580.379,0.7843,551.001,336.69800000000004,0.721478,637.599,342.57099999999997,0.829946,644.991,417.402,0.873893,562.7669999999999,498.135,0.7115090000000001,528.995,509.905,0.707846,553.955,605.318,0.603695,599.45,483.483,0.686122,649.36,561.302,0.73878
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,427.662,371.921,0.8571219999999999,482.023,370.415,0.839598,421.81,404.212,0.785991,430.631,495.23699999999997,0.7940159999999999,427.66900000000004,584.774,0.730274,543.663,338.13199999999995,0.697774,625.89,338.154,0.850168,639.117,414.468,0.8497870000000001,556.893,498.151,0.71668,523.126,511.39,0.6909930000000001,551.024,605.3380000000001,0.599694,593.606,483.473,0.675329,644.9730000000001,559.826,0.745484
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,417.449,379.24,0.846109,473.212,371.941,0.8077770000000001,414.501,410.07300000000004,0.776129,426.231,501.084,0.829937,423.311,597.979,0.780493,531.929,338.167,0.7258100000000001,615.612,333.764,0.8433790000000001,628.8580000000001,407.17900000000003,0.858873,552.464,499.60699999999997,0.723168,518.6990000000001,515.761,0.682354,549.528,609.73,0.5896560000000001,590.627,483.476,0.650766,640.562,556.895,0.730792
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,411.56800000000004,383.67,0.8321350000000001,465.844,374.845,0.810087,407.14599999999996,414.5,0.793891,420.361,505.5,0.8111470000000001,420.37199999999996,606.7769999999999,0.769777,523.111,339.595,0.71923,606.82,333.716,0.8193389999999999,624.389,405.705,0.864137,548.076,499.642,0.716332,514.29,517.251,0.666724,548.089,614.122,0.573969,583.303,483.466,0.652492,640.548,556.885,0.685756
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,405.702,389.49699999999996,0.8886370000000001,458.541,377.765,0.79681,404.17699999999996,417.404,0.7705930000000001,417.435,511.381,0.81833,420.342,611.207,0.771442,515.773,339.61800000000005,0.718507,599.469,330.788,0.829125,615.59,405.654,0.8565209999999999,545.145,499.634,0.7190989999999999,509.912,518.695,0.684045,546.624,615.587,0.560901,580.379,483.455,0.682177,637.604,556.886,0.7335119999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,404.222,392.436,0.867907,452.659,379.23900000000003,0.8140430000000001,395.384,418.88,0.751898,415.92699999999996,511.355,0.8344659999999999,418.9,612.682,0.7890119999999999,508.44199999999995,339.61800000000005,0.724414,593.6030000000001,326.422,0.8499909999999999,608.25,404.23,0.8567959999999999,542.188,501.075,0.704501,508.418,520.164,0.690365,546.618,615.59,0.5700529999999999,578.878,483.471,0.676113,637.629,558.362,0.725374
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,402.74,395.417,0.8155939999999999,446.787,382.18,0.792862,391.00300000000004,424.775,0.772748,413.009,515.79,0.825284,418.898,612.681,0.812028,499.655,341.086,0.736533,584.794,326.4,0.80965,603.826,404.215,0.8597360000000001,539.256,502.548,0.696329,506.952,521.664,0.683006,546.612,617.07,0.588337,575.9730000000001,483.496,0.660602,639.069,558.337,0.7424609999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,402.74800000000005,399.805,0.783041,440.884,382.209,0.8251139999999999,386.61199999999997,429.144,0.781817,408.596,520.189,0.830932,418.88300000000004,614.155,0.807213,493.75199999999995,341.10400000000004,0.714837,580.378,326.382,0.859931,596.549,404.176,0.873324,534.8580000000001,502.551,0.727214,502.57800000000003,523.112,0.69618,545.159,618.543,0.5769810000000001,571.562,483.481,0.670524,630.2909999999999,553.96,0.728779
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,398.341,404.18699999999995,0.758386,437.976,383.681,0.842744,383.67900000000003,430.616,0.765273,407.135,521.651,0.8453700000000001,417.44699999999995,612.682,0.8252360000000001,489.349,342.56199999999995,0.727096,575.953,324.911,0.8520700000000001,593.605,402.736,0.86375,533.387,504.025,0.734881,501.091,524.6,0.69177,545.161,618.543,0.5624180000000001,570.082,484.93300000000005,0.6846260000000001,630.302,555.404,0.7382029999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,395.38699999999994,405.64300000000003,0.822536,435.04400000000004,386.584,0.8304870000000001,382.173,432.11,0.759568,405.689,523.096,0.8527309999999999,417.42,615.6,0.819349,486.421,343.99800000000005,0.7385189999999999,571.545,326.405,0.8368209999999999,589.169,402.73699999999997,0.826792,531.919,505.495,0.724642,499.63,527.518,0.680534,546.5880000000001,621.4590000000001,0.576991,567.168,484.95599999999996,0.675551,630.2819999999999,555.435,0.7438100000000001
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,398.32099999999997,405.70099999999996,0.797895,430.648,388.041,0.826832,377.786,436.49199999999996,0.7599100000000001,404.231,521.637,0.823866,417.39099999999996,615.605,0.826571,482.03,344.01199999999994,0.733744,567.153,324.939,0.834576,583.328,402.733,0.8319989999999999,530.45,505.496,0.732574,498.17699999999996,528.969,0.686028,545.141,622.935,0.572346,565.682,484.94800000000004,0.690999,628.802,556.861,0.752923
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,398.34,407.152,0.795341,429.157,389.5,0.827305,374.849,437.952,0.788078,404.167,523.131,0.830468,415.98199999999997,617.086,0.83644,480.533,345.48400000000004,0.7238180000000001,564.231,326.38599999999997,0.8200860000000001,581.823,402.74199999999996,0.8741620000000001,528.999,506.974,0.731959,498.153,530.457,0.693277,545.154,622.944,0.583861,564.242,486.395,0.693038,628.826,556.871,0.705804
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,389.548,410.09,0.799461,426.20099999999996,389.51300000000003,0.81547,371.895,436.51800000000003,0.788642,401.277,523.1419999999999,0.811825,415.949,617.101,0.832125,476.145,346.944,0.716102,561.303,326.428,0.8214049999999999,580.377,404.224,0.896659,527.512,506.965,0.721645,496.684,530.432,0.674219,543.654,621.467,0.5807720000000001,561.284,484.97,0.68109,627.322,553.941,0.737502
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,388.06199999999995,413.004,0.772832,423.29900000000004,390.98400000000004,0.823048,370.449,436.50699999999995,0.7832439999999999,396.865,524.576,0.81139,414.486,618.531,0.8308409999999999,476.124,348.413,0.705495,559.827,329.33,0.8124560000000001,580.415,405.719,0.888858,527.504,509.903,0.722527,495.225,531.934,0.681255,545.126,624.408,0.5681109999999999,561.276,486.43300000000005,0.677546,627.363,553.952,0.753509
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,386.60900000000004,414.48900000000003,0.708689,420.371,392.45300000000003,0.8169649999999999,368.975,437.99,0.779401,392.44699999999995,523.119,0.843146,411.54900000000004,620.005,0.82885,471.745,351.356,0.682387,561.29,336.671,0.841564,581.825,411.561,0.859669,524.601,509.889,0.719916,493.74,531.94,0.679975,543.679,624.39,0.5717899999999999,558.3580000000001,486.418,0.683502,627.325,552.488,0.746741
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,392.45099999999996,414.48,0.7358210000000001,420.35400000000004,393.91900000000004,0.817873,367.49199999999996,439.449,0.7810739999999999,390.967,524.599,0.849893,407.18,620.014,0.841259,473.2,355.733,0.694526,562.759,342.577,0.8619979999999999,581.859,420.379,0.8395040000000001,523.132,509.88699999999994,0.716577,490.83,531.935,0.6733859999999999,542.198,624.398,0.562325,556.887,486.42400000000004,0.685314,627.361,552.4730000000001,0.753782
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,392.45,414.501,0.791335,420.334,395.409,0.803322,367.486,440.898,0.776179,388.07099999999997,526.06,0.8531799999999999,405.691,621.497,0.8558620000000001,471.751,357.223,0.711205,564.232,349.875,0.8096479999999999,581.87,432.083,0.8320129999999999,523.113,509.908,0.7142229999999999,490.824,531.945,0.670921,545.143,622.948,0.587195,555.423,486.435,0.680747,627.341,552.46,0.76949
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,392.44800000000004,415.96,0.718861,420.34,396.858,0.8001590000000001,364.56699999999995,439.444,0.786401,385.11800000000005,527.5409999999999,0.8416959999999999,405.635,622.927,0.8648030000000001,474.668,358.709,0.7219,567.153,360.18800000000005,0.8473350000000001,583.305,443.843,0.810067,523.101,509.923,0.7101569999999999,490.825,533.393,0.6719470000000001,546.623,625.864,0.603212,555.406,486.44,0.6873100000000001,627.363,551.034,0.767335
