Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,693.4110000000001,424.74300000000005,790.31,386.60699999999997,759.4689999999999,357.24699999999996,806.443,423.286,799.105,448.23800000000006,819.6610000000001,411.527,932.666,427.686,944.436,498.126,898.944,436.483,865.19,442.38,840.2439999999999,548.047,931.22,429.17,918.0360000000001,553.942
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,697.8330000000001,418.87699999999995,796.1610000000001,383.66900000000004,763.87,358.69599999999997,809.382,420.36699999999996,806.447,446.774,828.4780000000001,404.228,934.184,420.358,945.953,490.81199999999995,898.948,432.096,865.17,439.441,840.192,545.144,931.242,427.70300000000003,918.0310000000001,548.063
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,697.813,411.55199999999996,800.568,380.715,765.335,349.9,0.0,0.0,0.0,0.0,832.8739999999999,402.717,941.5089999999999,415.92,948.86,484.971,897.457,432.091,863.693,439.431,837.2719999999999,546.605,928.303,427.711,918.0360000000001,546.58
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,705.1569999999999,407.171,803.5169999999999,373.37300000000005,768.2810000000001,345.475,812.326,411.55,809.3889999999999,439.44699999999995,838.758,392.463,945.8969999999999,407.176,953.235,480.55800000000005,895.9839999999999,436.49300000000005,862.232,439.452,832.8760000000001,548.069,926.835,436.485,915.072,548.055
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,699.2769999999999,402.709,803.528,367.517,769.735,342.535,819.654,404.2,810.8380000000001,435.01800000000003,841.685,386.603,945.9019999999999,404.225,956.189,474.68300000000005,888.653,437.96,854.8910000000001,439.45,828.477,548.0509999999999,922.437,437.977,912.183,556.85
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,702.2239999999999,392.49,804.998,364.577,768.27,339.63,815.2589999999999,402.746,810.8430000000001,436.48900000000003,847.555,379.267,944.4639999999999,401.282,957.685,470.279,884.2589999999999,436.52099999999996,851.941,439.435,818.2280000000001,548.076,918.028,437.986,910.7080000000001,556.898
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,702.23,389.49800000000005,807.9019999999999,361.629,769.75,342.56199999999995,812.3330000000001,399.8,810.85,435.046,850.487,373.36,945.9010000000001,398.341,959.1189999999999,465.88,881.321,440.915,849.0160000000001,442.389,812.304,548.107,913.6260000000001,443.835,909.2230000000001,561.2769999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,706.61,383.673,803.529,358.69199999999995,763.8839999999999,358.699,794.703,395.412,797.637,426.226,850.4810000000001,367.49,945.9019999999999,393.92800000000005,959.1110000000001,464.365,878.3610000000001,443.849,841.672,445.32300000000004,803.4860000000001,548.082,912.127,448.251,907.7310000000001,561.274
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,706.6260000000001,376.334,802.056,358.685,763.875,360.166,791.7760000000001,402.73199999999997,790.313,429.167,849.012,364.583,944.45,391.019,957.6460000000001,461.45599999999996,869.562,442.395,834.3380000000001,445.309,790.301,548.082,907.7189999999999,448.231,903.3510000000001,561.303
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,705.14,371.91900000000004,802.035,357.221,759.459,360.159,782.9639999999999,393.93199999999996,782.9839999999999,437.94,849.01,358.728,942.9860000000001,389.501,954.74,458.519,863.681,443.855,828.47,445.29900000000004,781.5210000000001,548.0740000000001,900.382,449.72900000000004,898.938,565.665
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,703.699,370.408,797.6419999999999,355.755,755.054,358.709,771.2080000000001,392.44199999999995,771.235,437.94300000000004,847.547,357.20599999999996,940.0219999999999,386.61300000000006,948.855,457.038,856.373,446.781,821.117,448.23400000000004,769.762,548.049,894.5110000000001,451.168,895.9739999999999,568.609
Sentarse,Descansar,Pausa,Neutral,0.0,706.6310000000001,367.47900000000004,794.711,349.899,747.73,354.287,758.025,389.50699999999995,765.355,437.97900000000004,846.0930000000001,355.74,932.727,385.147,945.9119999999999,455.582,850.466,445.32099999999997,815.227,445.31199999999995,759.4889999999999,546.599,885.7130000000001,451.18199999999996,887.17,571.572
Sentarse,Descansar,Pausa,Neutral,0.0,708.112,368.94199999999995,791.793,348.431,740.3960000000001,346.94800000000004,746.284,386.569,758.023,439.45300000000003,844.617,355.74,931.2139999999999,388.033,941.503,457.05800000000005,840.2230000000001,445.32300000000004,805.0060000000001,445.301,746.2669999999999,555.3969999999999,879.827,451.186,882.788,575.95
Sentarse,Descansar,Pausa,Neutral,0.0,709.5369999999999,370.44199999999995,787.375,352.815,728.65,344.034,738.94,385.13599999999997,755.086,437.971,840.2130000000001,357.20599999999996,926.824,389.519,934.168,461.474,832.882,451.19800000000004,796.177,451.161,744.8,540.729,868.102,454.131,876.9169999999999,578.87
Sentarse,Descansar,Pausa,Neutral,0.0,706.625,371.88699999999994,784.416,357.251,724.2389999999999,357.225,737.46,392.459,750.663,439.415,838.7489999999999,358.695,919.502,392.455,928.301,465.841,822.613,457.07099999999997,787.34,458.51300000000003,727.1610000000001,552.4780000000001,860.755,459.983,869.557,578.924
Sentarse,Descansar,Pausa,Neutral,0.0,703.706,374.82800000000003,781.477,361.625,721.2919999999999,360.171,746.2439999999999,418.88,747.717,439.44300000000004,835.811,364.561,913.5930000000001,396.85400000000004,920.946,470.272,813.7639999999999,458.534,774.1419999999999,457.066,719.819,558.345,851.933,462.936,865.165,583.331
Sentarse,Descansar,Pausa,Neutral,0.0,703.677,380.699,775.6339999999999,363.11,718.375,354.30300000000005,730.118,405.659,740.382,436.51300000000003,832.8689999999999,368.99199999999996,907.758,402.75,910.655,477.61699999999996,804.9860000000001,467.32199999999995,766.824,464.407,711.0269999999999,559.828,840.232,468.81699999999995,862.2260000000001,586.249
Sentarse,Descansar,Pausa,Neutral,0.0,708.0880000000001,389.49800000000005,775.6089999999999,367.481,719.836,357.224,0.0,0.0,0.0,0.0,831.387,371.931,900.3960000000001,407.166,900.4019999999999,484.941,796.165,471.73800000000006,758.0139999999999,467.355,702.237,567.139,834.325,476.14099999999996,856.3430000000001,592.082
Sentarse,Descansar,Pausa,Neutral,0.0,706.6239999999999,391.022,769.747,370.46,715.427,361.62300000000005,0.0,0.0,0.0,0.0,826.988,376.329,895.9910000000001,415.916,888.673,493.73900000000003,787.3530000000001,473.20099999999996,747.715,468.79699999999997,696.346,570.126,824.067,477.605,851.988,593.557
Sentarse,Descansar,Pausa,Neutral,0.0,706.6139999999999,395.38300000000004,766.812,374.834,709.572,367.49,0.0,0.0,0.0,0.0,825.541,382.212,887.166,418.904,881.299,499.62,778.539,476.166,738.914,473.195,690.472,578.882,815.2810000000001,481.99800000000005,850.5039999999999,595.036
Sentarse,Descansar,Pausa,Neutral,0.0,706.628,401.283,760.95,379.235,700.745,370.462,0.0,0.0,0.0,0.0,822.5880000000001,388.046,882.7819999999999,426.227,871.0260000000001,505.522,771.21,482.033,733.063,479.083,687.533,580.405,810.865,486.408,849.0210000000001,599.455
Sentarse,Descansar,Pausa,Neutral,0.0,706.617,404.175,756.545,382.19,687.52,374.866,708.0939999999999,437.97900000000004,0.0,0.0,821.1110000000001,390.991,875.453,429.175,862.198,512.819,768.2539999999999,484.945,727.169,483.459,684.574,583.3240000000001,805.013,487.876,846.0930000000001,603.832
Sentarse,Descansar,Pausa,Neutral,0.0,709.568,407.147,752.1239999999999,385.13,677.2810000000001,380.73699999999997,687.539,417.405,705.1460000000001,462.93800000000005,816.7239999999999,392.44,868.1189999999999,433.586,851.951,517.2330000000001,763.8710000000001,486.411,724.2280000000001,484.92800000000005,678.7180000000001,587.7080000000001,802.046,489.349,847.546,603.847
Sentarse,Descansar,Pausa,Neutral,0.0,702.2310000000001,405.7,749.196,386.57599999999996,677.283,380.69800000000004,669.914,408.597,678.7410000000001,462.914,813.7719999999999,393.916,863.686,437.98699999999997,841.688,521.643,759.457,486.434,721.296,484.961,675.803,589.1759999999999,799.0880000000001,489.374,844.632,603.839
Sentarse,Descansar,Pausa,Neutral,0.0,699.26,405.7,746.2689999999999,389.514,678.742,380.735,659.62,408.62,662.55,471.741,810.8610000000001,398.338,859.2739999999999,440.895,834.363,521.672,755.091,487.89099999999996,718.368,486.435,675.7810000000001,590.622,791.779,489.36800000000005,844.6139999999999,603.857
Sentarse,Descansar,Pausa,Neutral,0.0,693.426,405.691,741.8510000000001,389.55199999999996,675.797,383.642,646.442,418.91,641.999,484.957,804.9689999999999,399.80199999999996,853.4580000000001,440.889,829.915,523.128,753.6039999999999,487.904,715.43,487.87699999999995,674.327,589.158,790.298,489.37,846.082,603.835
Sentarse,Descansar,Pausa,Neutral,0.0,689.0310000000001,407.13,735.975,389.541,674.319,385.11800000000005,639.109,423.309,620.015,498.145,797.6489999999999,396.875,850.492,440.907,824.066,523.112,753.584,486.445,715.414,487.871,672.8489999999999,583.318,790.2860000000001,486.436,841.669,602.388
Sentarse,Descansar,Pausa,Neutral,0.0,681.6610000000001,407.161,728.6510000000001,389.535,666.997,386.599,628.819,432.098,599.4540000000001,506.974,790.316,393.944,846.068,437.999,819.69,520.174,750.6610000000001,486.412,712.5110000000001,487.87,671.3739999999999,581.872,788.818,484.958,841.705,602.393
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,669.939,405.663,721.294,389.536,661.1160000000001,388.077,618.547,440.88800000000003,580.382,515.75,785.87,392.469,838.732,436.477,818.205,514.33,747.7439999999999,484.968,712.513,486.441,668.451,581.85,784.449,483.474,846.07,593.611
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,664.045,405.695,713.956,389.537,650.82,393.94699999999995,608.26,451.19800000000004,565.69,521.643,778.549,389.525,834.3389999999999,429.173,816.752,509.894,750.654,483.48900000000003,713.956,486.417,666.9989999999999,580.393,787.3589999999999,480.529,849.033,592.111
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,653.7959999999999,404.241,708.092,389.54400000000004,643.523,395.42,598.007,455.602,549.571,527.511,769.77,388.032,829.952,420.381,816.7360000000001,502.54400000000004,749.188,480.561,712.505,484.967,666.975,580.376,785.9110000000001,476.13300000000004,850.507,584.768
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,643.5269999999999,404.19300000000004,697.828,391.019,637.636,405.675,587.712,465.861,536.355,533.391,763.872,383.671,827.0039999999999,414.49800000000005,816.737,496.709,746.2760000000001,480.559,712.4789999999999,486.434,666.987,580.404,784.4110000000001,474.66,851.962,580.386
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,637.635,404.204,691.9630000000001,392.44,628.845,408.608,578.869,474.69699999999995,523.138,545.106,755.077,380.721,821.14,407.125,818.168,489.337,746.283,482.027,712.4830000000001,489.351,668.446,581.867,784.415,473.19599999999997,856.3510000000001,577.45
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,628.835,405.64300000000003,689.008,393.95300000000003,625.884,415.93300000000005,568.637,483.5,509.92900000000003,551.008,750.658,380.705,818.192,405.642,818.191,484.969,749.178,481.99800000000005,712.507,489.346,671.365,581.869,785.872,471.73699999999997,860.752,571.548
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,625.845,405.694,677.284,398.347,618.54,420.37300000000005,561.281,489.376,499.596,562.755,740.385,379.233,815.23,401.26099999999997,819.665,481.991,747.7339999999999,480.546,712.507,490.815,672.824,584.771,784.442,468.806,862.2189999999999,567.15
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,617.072,407.167,674.3430000000001,402.725,617.094,426.209,555.422,498.189,487.86300000000006,573.015,734.5210000000001,379.249,809.367,395.416,821.1189999999999,477.594,747.7389999999999,482.025,712.518,493.745,672.855,586.253,784.438,470.264,862.24,558.367
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,614.11,410.069,671.37,404.214,612.686,429.175,553.925,502.55,480.55,581.8380000000001,725.72,379.26599999999996,803.541,393.94,821.128,473.215,746.2660000000001,482.01099999999997,712.5139999999999,492.29900000000004,672.863,592.095,781.5139999999999,468.82,863.689,546.619
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,608.246,414.483,664.074,407.158,611.18,435.05699999999996,551.008,506.966,474.694,593.555,721.309,382.18,800.552,392.444,821.12,468.81,747.712,482.02099999999996,713.9580000000001,496.689,674.283,592.127,782.95,467.32800000000003,865.169,534.857
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.864,417.394,661.0980000000001,411.535,606.7919999999999,440.88800000000003,549.5219999999999,511.376,468.801,600.932,715.433,382.199,793.2139999999999,391.00199999999995,819.6489999999999,465.865,743.326,483.501,711.0360000000001,499.611,672.8589999999999,593.61,778.544,467.324,849.01,509.905
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,598.004,418.901,658.17,414.48400000000004,603.874,446.775,546.587,517.245,465.89300000000003,605.311,711.03,383.65,788.84,390.996,818.179,464.399,743.299,483.495,711.0110000000001,499.64099999999996,672.875,595.054,777.077,464.425,893.049,533.378
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,595.052,423.30300000000005,652.322,417.39099999999996,600.935,451.18199999999996,545.1619999999999,518.734,464.37300000000005,605.355,706.61,385.13699999999994,785.9169999999999,390.967,816.7339999999999,464.38699999999994,743.308,484.92199999999997,711.0360000000001,499.656,674.285,595.075,775.63,464.418,897.439,528.99
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,593.556,427.695,650.837,418.86400000000003,599.465,452.673,543.675,520.163,461.454,606.812,703.687,386.58099999999996,784.43,390.964,816.702,464.394,741.872,483.501,711.02,501.102,674.317,596.543,775.6210000000001,464.385,898.903,523.102
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.1080000000001,429.185,649.346,418.881,597.986,454.1,537.813,520.174,455.615,605.307,697.826,386.592,782.9639999999999,390.976,815.265,464.38199999999995,741.865,484.964,711.05,502.57800000000003,675.7689999999999,597.999,774.1519999999999,465.855,898.924,518.717
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.086,429.2,646.4490000000001,418.889,596.5459999999999,454.106,534.87,518.7330000000001,452.66900000000004,599.461,696.342,386.591,782.948,390.986,815.238,464.399,741.857,483.49699999999996,711.034,501.11699999999996,677.2460000000001,600.911,774.1569999999999,464.37199999999996,898.952,514.308
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.077,429.195,647.88,417.44699999999995,596.547,452.665,533.414,517.258,454.105,595.0509999999999,697.796,386.57599999999996,782.9639999999999,391.019,813.807,464.42400000000004,743.327,484.91900000000004,712.4939999999999,501.111,681.6489999999999,600.928,775.6260000000001,464.397,898.9580000000001,512.83
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.0880000000001,427.72,647.904,417.39,596.535,451.202,533.357,515.774,452.68300000000005,590.641,699.2769999999999,385.121,782.943,392.444,813.762,465.875,741.847,484.944,711.0189999999999,502.569,683.123,602.409,774.1469999999999,464.38800000000003,898.972,511.371
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.112,426.19699999999995,647.913,415.91900000000004,596.533,449.711,531.931,512.847,452.61699999999996,587.695,699.2719999999999,382.205,782.962,392.49300000000005,812.314,467.32199999999995,741.863,484.96,711.0239999999999,502.58099999999996,684.577,603.85,775.6160000000001,464.413,898.937,509.92
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.117,421.801,649.363,414.473,595.065,446.775,531.931,511.348,454.11800000000005,583.327,705.1510000000001,382.204,784.413,392.47900000000004,812.298,468.783,741.852,483.50199999999995,711.013,501.115,684.6060000000001,602.409,774.164,462.94599999999997,898.972,511.345
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.135,418.871,649.352,413.00300000000004,595.063,443.85699999999997,531.928,512.835,455.586,583.322,705.1469999999999,382.167,784.428,392.455,809.3919999999999,467.329,743.302,483.468,711.0310000000001,501.094,686.0360000000001,602.374,775.623,462.905,898.956,511.39599999999996
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.132,417.43,647.908,411.542,595.076,442.39300000000003,533.394,509.92400000000004,457.064,583.29,702.212,380.715,784.415,391.014,809.3939999999999,465.881,743.305,480.533,711.04,499.602,684.578,596.5459999999999,775.6210000000001,459.973,898.971,514.332
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.119,417.394,649.357,410.079,596.502,442.37199999999996,534.863,509.916,464.38800000000003,581.863,702.2260000000001,380.70099999999996,785.882,389.54400000000004,809.3969999999999,465.87699999999995,744.7669999999999,481.99199999999996,712.502,499.619,678.7389999999999,596.495,777.0880000000001,461.452,898.966,517.263
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.122,415.961,649.347,408.631,596.521,440.89300000000003,539.251,508.431,470.26800000000003,581.8480000000001,702.2260000000001,379.25699999999995,784.44,388.07800000000003,809.378,464.401,743.312,480.55699999999996,712.4810000000001,499.60400000000004,678.7230000000001,595.087,775.6189999999999,461.458,898.914,520.1619999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.09,415.95300000000003,649.377,408.62800000000004,596.543,440.911,540.736,509.87800000000004,474.66,589.192,705.135,379.233,785.875,389.499,809.403,464.38699999999994,741.873,483.459,711.041,499.647,677.2610000000001,596.533,774.158,462.94199999999995,898.91,520.203
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,590.661,415.94599999999997,647.9169999999999,408.61,596.536,440.892,539.261,511.402,474.645,595.0509999999999,702.2080000000001,377.8,784.4119999999999,388.07300000000004,809.4019999999999,462.92800000000005,740.3839999999999,483.505,711.0,501.10400000000004,675.834,596.536,771.2360000000001,464.38300000000004,898.9010000000001,521.668
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,590.637,415.944,647.918,410.07599999999996,596.5319999999999,440.936,534.885,520.177,468.81199999999995,603.884,700.763,379.24,781.52,389.506,810.8330000000001,462.93199999999996,740.3919999999999,483.481,709.582,501.086,677.253,596.549,771.2360000000001,464.37199999999996,897.495,521.668
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,590.635,415.95099999999996,646.442,410.095,596.528,442.381,537.789,521.634,467.355,609.715,699.27,379.245,780.0310000000001,389.501,809.3910000000001,462.914,740.368,484.964,709.57,502.577,677.2539999999999,599.469,771.212,465.849,897.448,521.65
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,590.636,417.38699999999994,646.451,413.00300000000004,596.525,446.788,539.28,523.1080000000001,467.332,614.119,697.826,379.267,777.0880000000001,389.506,807.905,461.44699999999995,738.93,484.969,709.547,504.032,677.2719999999999,600.918,769.7739999999999,465.844,897.457,520.187
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,590.659,417.45599999999996,647.886,413.029,597.9780000000001,446.783,542.184,523.114,465.87699999999995,615.627,697.818,380.73199999999997,774.1419999999999,389.50199999999995,807.8960000000001,461.444,738.922,486.394,709.5419999999999,505.481,677.28,600.914,769.7589999999999,465.853,897.447,518.7040000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.08,418.914,647.898,414.496,596.54,448.24699999999996,545.107,520.194,464.402,615.616,700.738,382.19699999999995,772.701,389.536,806.451,461.465,738.9110000000001,486.43199999999996,709.528,505.51800000000003,677.289,600.94,769.7560000000001,465.889,897.443,517.2669999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,592.116,421.836,647.884,415.968,597.98,451.163,543.646,521.655,462.949,615.633,697.829,383.676,772.666,390.962,805.02,462.906,738.924,486.414,709.5369999999999,506.958,680.212,602.405,769.7639999999999,465.86199999999997,897.435,515.79
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,593.5459999999999,423.301,647.893,417.414,596.549,451.19800000000004,540.741,523.118,465.846,612.684,699.283,386.56699999999995,771.215,390.975,805.0169999999999,464.371,737.454,486.42800000000005,708.0830000000001,506.978,681.68,603.88,769.72,465.866,897.461,515.7909999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,593.613,426.244,647.877,417.42800000000005,597.971,451.17900000000003,543.68,520.188,464.404,612.644,697.822,386.6,771.2439999999999,392.426,804.9910000000001,464.407,738.8989999999999,486.418,708.102,505.51599999999996,683.1310000000001,603.888,769.748,465.881,896.0110000000001,514.332
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,595.033,427.68199999999996,649.368,417.449,597.998,451.18800000000005,543.654,520.1669999999999,464.407,609.714,702.2080000000001,388.05699999999996,772.681,392.466,804.9730000000001,465.87300000000005,738.893,486.42199999999997,708.08,506.94699999999995,684.597,605.3380000000001,769.757,465.88599999999997,897.424,515.79
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,595.057,427.724,650.826,418.86800000000005,597.989,451.20599999999996,540.7230000000001,521.658,464.385,608.279,705.153,388.05,772.699,393.91,804.9680000000001,467.337,738.913,486.415,708.11,506.955,684.5830000000001,605.35,769.7510000000001,465.88,897.44,517.238
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,596.504,429.151,650.851,418.86400000000003,597.993,451.18300000000005,543.654,518.72,464.4,606.805,706.6260000000001,388.05400000000003,775.63,395.413,804.952,468.824,737.467,486.41900000000004,708.074,506.949,684.578,605.346,769.7339999999999,467.31699999999995,897.423,517.232
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,596.531,429.14300000000003,652.305,418.87,598.001,451.173,545.1030000000001,517.248,464.41900000000004,606.7909999999999,708.091,389.506,778.566,398.32599999999996,803.541,471.74800000000005,737.4580000000001,486.418,706.637,506.955,683.1419999999999,605.32,769.7310000000001,465.88300000000004,897.437,517.266
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,597.987,427.713,653.757,417.43,599.45,448.233,545.133,515.789,465.88199999999995,606.808,709.551,389.51099999999997,780.002,398.32300000000004,804.9580000000001,474.684,738.9060000000001,486.404,708.1080000000001,504.04900000000004,683.1239999999999,605.321,769.752,467.31199999999995,897.423,518.725
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,598.004,427.71,653.7909999999999,417.41,600.927,446.777,546.573,515.785,464.4,612.682,709.572,388.06800000000004,781.4639999999999,401.25699999999995,804.9639999999999,476.165,738.94,486.41900000000004,709.554,505.49199999999996,683.122,603.875,771.198,467.341,897.436,518.72
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,600.903,427.70599999999996,656.699,417.44199999999995,600.928,449.70599999999996,545.1419999999999,518.701,464.415,615.596,712.487,388.074,781.5239999999999,401.286,805.005,479.07300000000004,738.943,486.403,709.5419999999999,504.048,683.1189999999999,603.8580000000001,771.215,467.316,897.436,520.184
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,602.365,427.69199999999995,656.7139999999999,417.418,602.3919999999999,445.32199999999995,548.068,514.31,476.12800000000004,609.72,712.5010000000001,389.509,784.429,402.746,805.0039999999999,481.99300000000005,740.377,486.405,709.558,504.04900000000004,681.65,602.3919999999999,771.242,467.315,897.456,520.184
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.825,427.69199999999995,658.168,417.426,602.386,445.32300000000004,549.534,514.323,487.897,596.538,713.9739999999999,389.514,785.8789999999999,404.216,804.9760000000001,482.01599999999996,738.94,486.39300000000003,709.541,504.024,678.7439999999999,602.396,771.2360000000001,467.314,897.49,520.188
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.832,427.686,656.7189999999999,417.42400000000004,602.384,445.329,551.034,515.771,496.69800000000004,596.504,713.955,389.52,785.8889999999999,404.19599999999997,804.956,483.481,740.4019999999999,484.965,709.579,502.57199999999995,678.742,600.922,772.684,465.86300000000006,897.495,520.179
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.866,427.69699999999995,658.1610000000001,418.865,602.37,448.23699999999997,552.498,517.255,498.153,597.9830000000001,715.416,389.556,787.352,405.66900000000004,803.5169999999999,486.38199999999995,740.387,484.961,709.557,502.582,677.2819999999999,602.379,772.669,465.85400000000004,897.4789999999999,521.62
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.888,429.14099999999996,658.189,418.86699999999996,603.8530000000001,446.781,553.93,517.245,498.161,596.5459999999999,715.425,390.99300000000005,787.355,405.694,802.012,486.42699999999996,740.385,484.978,709.547,504.019,675.828,602.361,771.2389999999999,465.88,897.443,521.669
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.864,429.139,658.19,418.88800000000003,602.398,446.788,548.099,523.109,498.151,596.545,716.8910000000001,391.024,788.8,407.163,797.6260000000001,489.36800000000005,738.919,484.954,708.1010000000001,502.555,675.822,602.375,771.198,465.861,896.007,523.124
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.882,427.721,658.183,417.43800000000005,602.404,443.858,551.0319999999999,517.234,498.166,596.53,716.877,391.00199999999995,787.387,413.032,791.795,496.70599999999996,737.4730000000001,484.931,708.079,501.102,675.797,600.938,769.7439999999999,465.85699999999997,895.9739999999999,524.573
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.8530000000001,426.23199999999997,658.181,417.439,602.387,443.841,552.467,515.7869999999999,499.61199999999997,595.038,716.8919999999999,391.019,788.808,417.38800000000003,787.3430000000001,499.66,737.466,483.48400000000004,706.6410000000001,499.655,675.7610000000001,600.928,769.742,464.4,895.9780000000001,526.063
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.849,423.288,659.627,417.414,602.38,442.38800000000003,551.03,514.293,499.64099999999996,593.564,718.3439999999999,391.017,788.807,420.36699999999996,781.4780000000001,504.04699999999997,737.426,484.976,706.6039999999999,502.555,674.35,600.925,768.279,467.338,895.9839999999999,528.9730000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.856,420.369,661.1010000000001,415.967,602.3969999999999,440.88599999999997,548.102,515.759,499.63800000000003,593.563,719.836,391.019,787.385,427.708,769.753,508.417,736.0,484.95,706.6360000000001,501.10400000000004,674.357,602.369,766.821,465.87800000000004,895.972,530.464
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.872,418.89099999999996,661.1080000000001,415.91900000000004,602.381,436.51300000000003,551.018,509.915,499.635,592.118,721.304,392.444,787.362,435.051,757.987,512.854,735.9939999999999,486.394,706.5989999999999,502.57300000000004,675.77,600.935,768.2669999999999,467.343,893.063,531.952
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,605.305,417.43699999999995,661.1010000000001,414.475,600.941,435.05699999999996,549.521,511.369,499.657,592.114,721.304,392.44199999999995,784.439,442.38699999999994,741.831,517.2230000000001,735.9789999999999,486.439,703.693,504.041,675.791,602.4,768.2689999999999,470.25300000000004,888.6610000000001,533.428
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.87,417.417,661.125,414.49800000000005,600.93,433.548,549.548,509.875,501.10900000000004,592.124,721.319,393.95,781.5,455.60400000000004,722.748,521.627,737.451,489.343,705.1610000000001,505.517,674.335,602.401,769.757,474.655,884.2489999999999,536.323
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.846,415.978,661.117,415.974,599.4780000000001,430.652,549.557,506.98400000000004,502.56699999999995,590.639,721.307,404.19300000000004,771.2239999999999,474.7,702.205,527.523,738.934,486.38599999999997,708.09,499.634,672.878,600.942,771.216,471.75199999999995,872.512,533.393
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,603.83,415.963,659.6339999999999,417.38599999999997,600.913,429.164,552.4730000000001,501.101,506.981,581.873,718.3639999999999,405.67900000000003,759.454,487.91900000000004,684.596,530.429,743.32,483.48699999999997,708.0989999999999,498.13199999999995,671.37,599.464,781.4760000000001,473.18300000000005,873.971,539.278
