Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,903.3380000000001,437.985,0.669296,873.961,435.028,0.646555,868.115,548.066,0.496842,935.63,443.851,0.5949260000000001,923.91,552.472,0.74903
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,898.9689999999999,439.43199999999996,0.656568,871.039,433.57599999999996,0.621568,869.58,548.091,0.42386999999999997,929.7739999999999,448.24300000000005,0.565188,926.812,555.43,0.722073
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,897.457,440.926,0.660913,869.58,435.026,0.63254,866.659,549.53,0.47561899999999996,922.419,452.64599999999996,0.6153850000000001,923.9069999999999,558.362,0.714476
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,896.0010000000001,448.24199999999996,0.637683,869.57,437.983,0.612296,865.189,551.0219999999999,0.480429,919.4910000000001,454.134,0.6102380000000001,926.821,558.371,0.725826
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,897.451,451.19,0.64649,869.57,440.911,0.591709,866.625,553.934,0.49190200000000006,922.416,457.07099999999997,0.593364,929.7389999999999,564.222,0.73001
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,898.909,455.597,0.6260140000000001,872.5110000000001,448.24,0.5573140000000001,865.178,558.357,0.417825,923.905,464.38800000000003,0.583296,931.2,570.081,0.72877
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,897.485,459.996,0.5698439999999999,872.4910000000001,452.64,0.501551,863.689,558.351,0.291687,925.352,470.25300000000004,0.537906,931.2389999999999,568.631,0.674305
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,900.404,462.921,0.46990699999999996,873.9630000000001,454.11800000000005,0.41976499999999994,851.946,558.33,0.0531943,929.7410000000001,471.727,0.45041099999999995,932.688,570.091,0.62127
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,910.67,458.534,0.43646,884.2489999999999,452.64099999999996,0.362274,922.409,552.477,0.05503290000000001,934.164,465.87300000000005,0.492253,932.706,570.113,0.6608390000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,913.6030000000001,461.461,0.442775,890.117,455.587,0.357563,0.0,0.0,0.0,934.1610000000001,473.194,0.547515,932.7080000000001,574.491,0.6860850000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,919.492,457.05400000000003,0.410779,901.865,449.716,0.26223,929.745,561.29,0.0780182,932.686,468.789,0.521053,932.7,573.0419999999999,0.676717
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,920.947,461.45099999999996,0.45221300000000003,904.801,457.06,0.313475,913.613,562.76,0.195026,932.696,467.32300000000004,0.548543,932.721,575.966,0.652161
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,922.421,459.994,0.41509799999999997,901.875,452.642,0.262913,929.738,568.621,0.07183510000000001,932.69,471.74199999999996,0.538913,932.7289999999999,578.914,0.659428
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,918.013,462.935,0.415195,895.9910000000001,454.12699999999995,0.314353,0.0,0.0,0.0,934.181,476.13199999999995,0.519594,934.172,580.378,0.654646
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,913.6039999999999,467.32300000000004,0.46122299999999994,884.27,455.592,0.362323,0.0,0.0,0.0,937.112,479.082,0.545164,935.635,586.239,0.5875600000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,913.5939999999999,468.81,0.505721,884.2489999999999,458.51800000000003,0.394822,797.645,448.251,0.0629212,941.5,482.01,0.5536800000000001,938.582,587.712,0.626013
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,916.554,470.274,0.42598,887.19,458.523,0.325909,0.0,0.0,0.0,942.9830000000001,482.009,0.533492,941.518,592.099,0.606109
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,918.0039999999999,473.19699999999995,0.451179,887.194,462.913,0.33551,804.9760000000001,448.244,0.0510647,945.8969999999999,483.491,0.541216,942.95,593.566,0.63737
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,918.012,473.21,0.430284,885.73,462.931,0.32204,0.0,0.0,0.0,945.903,483.475,0.514827,942.947,590.6569999999999,0.60864
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,922.42,468.8,0.402993,893.059,459.99699999999996,0.260668,0.0,0.0,0.0,944.455,482.006,0.506942,942.947,593.587,0.618252
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,922.427,471.728,0.383088,895.993,462.93300000000005,0.24593099999999998,0.0,0.0,0.0,942.9860000000001,482.029,0.487025,941.5010000000001,595.033,0.597941
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,915.0880000000001,479.07099999999997,0.433746,885.7330000000001,468.809,0.308715,803.507,437.967,0.05249630000000001,944.413,487.88199999999995,0.5028590000000001,942.952,596.511,0.607662
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,920.955,477.615,0.409163,891.597,470.26599999999996,0.260291,802.046,436.51099999999997,0.056824599999999996,942.9739999999999,489.348,0.48751700000000003,941.4939999999999,597.986,0.61908
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,918.0260000000001,477.60699999999997,0.408337,891.5939999999999,468.79699999999997,0.262315,788.822,435.019,0.14815699999999998,942.962,487.88300000000004,0.488728,941.5160000000001,599.448,0.638232
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,918.0189999999999,482.01599999999996,0.424702,890.133,473.204,0.294581,788.821,435.031,0.08477389999999999,944.426,493.76,0.49658800000000003,941.493,599.4490000000001,0.599198
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,918.0260000000001,482.025,0.43828100000000003,890.13,476.14599999999996,0.315416,796.171,530.456,0.10319,944.419,492.283,0.5050979999999999,940.039,599.45,0.626948
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,916.552,483.486,0.44351499999999994,887.197,479.07300000000004,0.330429,815.26,536.322,0.147361,944.418,493.76599999999996,0.495885,938.5830000000001,598.0,0.627343
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,913.6160000000001,484.935,0.47777299999999995,884.25,479.07800000000003,0.36301500000000003,821.125,545.131,0.144968,942.982,492.296,0.515548,938.574,597.975,0.6248779999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,915.082,483.48,0.451146,885.7180000000001,479.077,0.319125,840.203,545.148,0.0861761,942.9860000000001,489.36699999999996,0.5052810000000001,938.5830000000001,596.5169999999999,0.608301
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,915.079,482.01099999999997,0.432676,885.725,476.14300000000003,0.280827,835.82,542.191,0.134131,942.9689999999999,489.346,0.5057119999999999,938.573,597.989,0.62183
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,916.553,484.93699999999995,0.45441099999999995,887.193,479.084,0.293055,837.2589999999999,545.145,0.144439,944.413,495.217,0.5311,938.568,597.9780000000001,0.618562
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,916.545,484.939,0.46487,887.181,479.079,0.281989,846.07,552.4830000000001,0.0983538,942.971,495.217,0.544021,940.02,596.53,0.6497470000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,913.6289999999999,486.425,0.48162,884.2489999999999,483.462,0.328009,850.461,549.552,0.102461,942.9730000000001,495.227,0.541862,938.556,596.5269999999999,0.62522
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,913.6030000000001,486.42400000000004,0.480112,882.784,482.023,0.331671,851.9839999999999,551.012,0.06872180000000001,942.959,496.68,0.544103,938.564,597.972,0.6522359999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,912.1510000000001,492.282,0.5018279999999999,881.319,486.414,0.372229,851.9580000000001,556.9,0.0645706,942.9780000000001,499.625,0.564711,938.557,597.999,0.644478
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,912.158,492.286,0.475361,881.324,486.42,0.333403,0.0,0.0,0.0,942.957,499.62800000000004,0.556682,938.557,597.974,0.647736
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,910.665,490.82599999999996,0.478512,876.919,486.425,0.33482399999999995,0.0,0.0,0.0,941.5169999999999,498.17199999999997,0.5487529999999999,937.105,596.529,0.6518689999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,907.753,496.69699999999995,0.49870200000000003,872.5139999999999,493.76099999999997,0.343882,863.694,561.281,0.052343100000000004,941.502,501.084,0.564884,937.1030000000001,596.52,0.66101
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,904.816,498.151,0.485629,866.65,498.15,0.334588,0.0,0.0,0.0,940.0360000000001,499.639,0.55462,937.1110000000001,597.982,0.658085
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,903.342,498.153,0.49600500000000003,865.173,498.163,0.345319,0.0,0.0,0.0,938.566,499.64099999999996,0.557425,935.65,597.986,0.666673
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,903.327,496.695,0.482706,863.7139999999999,496.69599999999997,0.33207800000000004,0.0,0.0,0.0,937.113,499.61,0.5473680000000001,935.648,596.525,0.66293
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,901.855,498.167,0.485814,863.688,499.61800000000005,0.32431,0.0,0.0,0.0,937.0880000000001,499.63,0.552822,935.655,597.996,0.6577149999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,901.873,496.68,0.444592,862.2460000000001,496.69199999999995,0.273467,0.0,0.0,0.0,937.0930000000001,498.166,0.550834,937.12,597.982,0.671333
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,903.332,498.153,0.46576000000000006,865.1669999999999,499.625,0.300887,0.0,0.0,0.0,938.556,498.159,0.5530689999999999,935.6519999999999,596.523,0.67172
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.395,498.14300000000003,0.444076,862.237,499.63,0.27917600000000004,0.0,0.0,0.0,935.628,498.14300000000003,0.538496,938.557,597.992,0.639419
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.41,496.69199999999995,0.444076,862.235,498.156,0.276408,0.0,0.0,0.0,935.627,498.15,0.540886,935.632,596.526,0.612689
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,898.935,496.70099999999996,0.469209,860.75,499.61699999999996,0.29325100000000004,0.0,0.0,0.0,934.184,498.15,0.55688,938.578,598.0,0.657249
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,901.863,496.69800000000004,0.453273,862.237,498.171,0.267812,0.0,0.0,0.0,937.0889999999999,498.161,0.558964,937.087,596.525,0.660229
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.395,495.215,0.43105200000000005,862.2330000000001,496.68800000000005,0.26411599999999996,0.0,0.0,0.0,934.17,496.68800000000005,0.545222,937.096,596.5369999999999,0.660946
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.3910000000001,495.216,0.42699799999999993,862.2339999999999,496.68800000000005,0.25150500000000003,0.0,0.0,0.0,934.16,498.14599999999996,0.553762,938.557,599.4630000000001,0.648323
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,901.862,496.694,0.420079,863.684,498.147,0.25212399999999996,0.0,0.0,0.0,934.181,499.63,0.55389,937.105,597.989,0.6472220000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.414,496.69,0.397559,862.242,496.694,0.21560300000000002,0.0,0.0,0.0,934.183,499.639,0.543884,935.643,597.9780000000001,0.619975
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.41,495.22900000000004,0.413303,863.7130000000001,496.69699999999995,0.21614899999999998,0.0,0.0,0.0,934.16,498.16900000000004,0.551473,937.0889999999999,596.516,0.650092
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,898.949,495.226,0.410997,862.24,495.228,0.21603499999999998,0.0,0.0,0.0,932.7230000000001,498.173,0.548377,938.562,597.986,0.651652
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,901.8660000000001,496.69599999999997,0.38300700000000004,863.7139999999999,498.15,0.203968,0.0,0.0,0.0,934.18,501.084,0.526435,937.0989999999999,600.913,0.625996
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.4110000000001,496.69599999999997,0.42063199999999995,863.711,498.154,0.243247,0.0,0.0,0.0,934.179,498.166,0.545216,937.1139999999999,597.975,0.655514
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,901.865,496.68800000000005,0.396785,865.16,496.69599999999997,0.224715,0.0,0.0,0.0,935.648,499.61300000000006,0.525632,937.105,596.534,0.653032
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,903.328,496.689,0.41158599999999995,865.176,496.69300000000004,0.23637199999999997,0.0,0.0,0.0,938.556,498.173,0.531048,937.1010000000001,596.54,0.651489
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,901.875,498.158,0.43649,865.179,498.155,0.26466300000000004,0.0,0.0,0.0,938.557,499.63699999999994,0.541442,940.0269999999999,599.4540000000001,0.659146
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,904.81,495.213,0.413354,868.102,495.212,0.234546,0.0,0.0,0.0,938.572,498.154,0.540701,937.1,596.51,0.657135
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,904.793,496.689,0.438047,866.645,496.702,0.26462399999999997,0.0,0.0,0.0,938.562,498.173,0.5422939999999999,938.578,597.99,0.6387609999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,904.815,496.694,0.45813400000000004,869.562,496.681,0.289249,0.0,0.0,0.0,940.0319999999999,498.149,0.546879,938.578,596.525,0.6511279999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,907.747,496.699,0.458938,872.51,496.681,0.275146,0.0,0.0,0.0,942.95,498.166,0.5626939999999999,941.4960000000001,598.001,0.649188
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,907.7510000000001,492.28,0.443846,873.971,490.82599999999996,0.26856599999999997,0.0,0.0,0.0,942.951,495.233,0.551289,937.112,595.043,0.638612
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,910.673,490.827,0.424329,876.905,492.278,0.253984,0.0,0.0,0.0,942.987,496.695,0.555326,940.023,595.071,0.629441
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,916.549,489.348,0.451891,887.178,489.36,0.26407800000000003,887.188,559.821,0.0552034,944.452,493.74800000000005,0.574662,938.559,590.64,0.617764
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,919.4789999999999,489.35900000000004,0.426975,890.1310000000001,489.347,0.229532,0.0,0.0,0.0,944.45,496.69199999999995,0.573896,937.1110000000001,593.559,0.674607
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,920.965,484.944,0.39407600000000004,890.1260000000001,487.88800000000003,0.160297,0.0,0.0,0.0,944.447,490.81300000000005,0.5365810000000001,938.581,590.6569999999999,0.611116
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,923.9069999999999,483.48800000000006,0.395913,900.408,483.483,0.159395,0.0,0.0,0.0,944.438,492.282,0.5094890000000001,938.572,587.725,0.598763
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,923.909,482.006,0.43933500000000003,898.924,484.95099999999996,0.194733,923.9,571.566,0.145929,945.8839999999999,484.963,0.552499,942.982,587.722,0.607971
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,925.347,484.952,0.47093,898.947,486.41900000000004,0.240398,918.0169999999999,567.151,0.0572451,945.905,487.904,0.566729,942.947,584.779,0.588234
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,926.83,482.001,0.477868,901.88,482.019,0.21608200000000002,0.0,0.0,0.0,945.9110000000001,484.96,0.551632,944.404,590.635,0.6189819999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,928.275,479.06199999999995,0.474296,906.284,482.006,0.251958,922.423,567.159,0.24011300000000002,944.4630000000001,480.551,0.552816,944.4169999999999,586.257,0.607298
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,929.7410000000001,474.655,0.498816,912.1389999999999,476.13699999999994,0.283713,922.443,567.156,0.331069,944.465,476.14599999999996,0.530612,944.426,587.7130000000001,0.613075
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,929.743,471.731,0.43224300000000004,912.1469999999999,467.334,0.23060300000000003,923.888,568.631,0.165716,944.437,479.084,0.5391560000000001,942.9739999999999,593.568,0.6116189999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,929.75,468.789,0.45452299999999995,913.615,464.399,0.263963,923.8810000000001,570.1,0.16454100000000002,942.977,477.6,0.532428,942.956,593.581,0.632526
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,931.217,462.913,0.430645,918.0160000000001,455.58099999999996,0.23641500000000001,922.431,567.158,0.167826,941.5139999999999,471.74300000000005,0.5301680000000001,941.482,587.706,0.590021
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,931.2260000000001,455.594,0.404472,938.568,433.574,0.237125,913.623,565.691,0.14792,942.971,468.786,0.523127,937.0989999999999,581.831,0.586457
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,934.174,452.661,0.410213,944.431,432.094,0.251256,923.8919999999999,564.227,0.212732,941.51,464.402,0.5060020000000001,940.028,581.839,0.57207
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,931.2239999999999,451.185,0.39203499999999997,925.3589999999999,436.504,0.207748,0.0,0.0,0.0,941.5089999999999,461.465,0.5091180000000001,938.58,580.355,0.59
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,937.1010000000001,442.379,0.392338,947.372,421.824,0.266225,925.373,559.816,0.188296,941.493,458.525,0.494933,935.6239999999999,573.043,0.572593
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,934.178,443.848,0.420471,948.834,426.227,0.27108699999999997,926.826,553.934,0.222294,937.112,455.601,0.505784,935.637,575.964,0.568463
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,935.6419999999999,435.031,0.39006,947.377,411.55400000000003,0.266822,923.888,549.544,0.13958800000000002,940.046,451.189,0.495517,932.709,564.236,0.5622159999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,935.6410000000001,433.55800000000005,0.420487,948.834,410.08099999999996,0.28260100000000005,928.29,551.0169999999999,0.21203000000000002,935.6289999999999,449.711,0.501459,932.691,567.17,0.594564
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,941.4939999999999,427.689,0.459298,951.7819999999999,405.671,0.364764,931.2139999999999,537.7919999999999,0.226796,932.701,446.775,0.5342819999999999,931.2310000000001,558.3480000000001,0.56821
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,941.513,420.345,0.500129,954.706,399.806,0.403573,931.2410000000001,520.19,0.34996900000000003,932.679,436.499,0.534936,928.279,537.803,0.5338149999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,942.955,410.097,0.534459,954.7239999999999,390.99199999999996,0.45984899999999995,932.7180000000001,506.97900000000004,0.350281,929.762,432.091,0.555267,925.37,531.93,0.539833
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,941.4989999999999,413.01599999999996,0.589062,959.1189999999999,392.468,0.562937,941.4939999999999,499.63800000000003,0.484308,925.3530000000001,433.574,0.572128,926.802,542.203,0.582381
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,935.64,411.54699999999997,0.597905,959.1039999999999,391.01,0.5900880000000001,942.9680000000001,489.347,0.539076,918.0060000000001,433.565,0.556869,920.948,536.3380000000001,0.569095
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,932.7189999999999,410.094,0.624183,957.67,391.006,0.604273,945.8839999999999,489.36199999999997,0.571136,912.168,432.105,0.576001,915.071,531.945,0.65009
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,929.783,415.93800000000005,0.644586,956.209,395.404,0.616271,947.3560000000001,495.21,0.682955,906.288,436.495,0.597751,910.6519999999999,534.889,0.7260220000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,928.296,415.936,0.64042,956.1569999999999,396.86699999999996,0.623154,945.941,496.69599999999997,0.715787,900.409,435.05199999999996,0.594251,901.852,530.472,0.728491
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,925.3439999999999,415.94,0.642493,953.265,398.345,0.626019,945.893,487.89599999999996,0.767634,897.432,433.57599999999996,0.6058,894.52,521.6619999999999,0.673604
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,920.928,414.467,0.641205,948.8610000000001,398.32599999999996,0.61493,945.8960000000001,492.291,0.766877,887.207,432.087,0.614378,885.716,517.2230000000001,0.690632
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,912.1519999999999,415.961,0.662762,945.8939999999999,401.279,0.622901,942.988,486.392,0.733586,881.303,432.102,0.631447,876.8939999999999,511.384,0.609265
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,907.722,417.435,0.664556,942.948,404.209,0.599812,944.43,492.291,0.700661,873.967,432.101,0.6152270000000001,863.697,511.384,0.493957
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,898.951,417.431,0.675312,932.721,405.67900000000003,0.638945,942.942,490.816,0.704036,863.694,430.63699999999994,0.617201,853.415,514.304,0.461215
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,893.052,415.941,0.666165,929.737,405.681,0.647068,940.034,493.74199999999996,0.701808,854.883,426.228,0.622174,841.684,512.83,0.436885
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,884.255,417.405,0.701187,923.882,407.151,0.636927,934.1669999999999,490.832,0.745626,847.543,426.23400000000004,0.616889,834.3560000000001,508.44,0.383392
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,875.471,418.87800000000004,0.681415,913.597,411.54,0.6391319999999999,934.158,498.14,0.7621140000000001,835.791,427.69699999999995,0.6440130000000001,828.46,509.89300000000003,0.340919
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,865.184,417.402,0.691755,907.7139999999999,411.543,0.651205,931.232,498.156,0.776788,826.9830000000001,423.305,0.621132,815.2539999999999,512.85,0.32263600000000003
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,857.806,415.95300000000003,0.694112,897.471,410.09,0.650037,928.265,498.158,0.738679,815.2719999999999,421.832,0.656664,809.385,512.839,0.30937
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,848.9910000000001,417.411,0.68274,887.169,413.01099999999997,0.653414,920.961,496.69699999999995,0.7443350000000001,805.0,421.81300000000005,0.641646,802.06,506.973,0.253877
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,837.2510000000001,417.417,0.7096359999999999,878.3710000000001,414.49,0.6388739999999999,912.172,490.838,0.73611,797.625,420.36300000000006,0.634734,799.1139999999999,511.36199999999997,0.194529
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,826.9789999999999,420.353,0.702747,865.177,418.87800000000004,0.641763,910.687,496.68800000000005,0.7595810000000001,785.914,423.296,0.689941,794.695,502.565,0.0814293
Recostarse,Descansar,Pausa,Neutral,0.0,816.71,424.74699999999996,0.712966,857.814,423.286,0.6305430000000001,907.745,501.097,0.732409,777.092,426.23199999999997,0.663913,790.306,521.655,0.0595815
Recostarse,Descansar,Pausa,Neutral,0.0,806.4580000000001,427.67699999999996,0.699026,847.549,426.233,0.613042,903.336,499.649,0.7247939999999999,768.2860000000001,427.704,0.685642,790.306,518.717,0.0790178
Recostarse,Descansar,Pausa,Neutral,0.0,799.105,427.686,0.698758,837.284,427.70300000000003,0.643093,897.441,489.337,0.70504,759.487,427.68699999999995,0.689684,790.305,504.042,0.061560800000000006
Recostarse,Descansar,Pausa,Neutral,0.0,788.8539999999999,427.7,0.718378,828.4789999999999,430.62300000000005,0.631347,891.5980000000001,484.972,0.682175,755.063,427.699,0.6817350000000001,794.704,502.574,0.0555456
Recostarse,Descansar,Pausa,Neutral,0.0,784.443,427.712,0.707982,822.59,429.17900000000003,0.611737,884.2589999999999,482.028,0.653911,749.207,429.145,0.660014,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,777.102,429.17900000000003,0.688062,815.2639999999999,432.10400000000004,0.634583,881.29,479.083,0.696893,743.298,429.168,0.6855720000000001,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,769.7810000000001,430.62300000000005,0.7045600000000001,807.914,433.56,0.631091,875.453,477.61199999999997,0.668676,738.932,430.619,0.682937,797.638,464.401,0.053802699999999995
Recostarse,Descansar,Pausa,Neutral,0.0,768.27,432.085,0.683492,805.0,435.034,0.612398,871.0310000000001,477.61,0.426443,735.971,430.64599999999996,0.67082,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,765.337,435.024,0.6736949999999999,803.493,437.95099999999996,0.611823,866.6289999999999,471.73900000000003,0.267492,733.044,433.56699999999995,0.647641,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,759.485,435.024,0.675361,797.6410000000001,437.98400000000004,0.5798760000000001,865.1489999999999,473.19300000000004,0.269538,727.173,433.55699999999996,0.633081,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,755.064,433.57300000000004,0.657533,787.378,437.958,0.608639,862.25,468.81,0.634472,722.7660000000001,430.64099999999996,0.62553,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,750.67,436.517,0.651609,782.947,439.44800000000004,0.607096,860.7510000000001,467.336,0.5741310000000001,721.318,435.039,0.618012,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,746.2689999999999,437.963,0.645927,778.541,440.89300000000003,0.585789,857.83,467.333,0.555092,719.823,436.49,0.608449,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,744.7869999999999,440.901,0.662311,772.673,445.31699999999995,0.600424,854.9019999999999,461.463,0.36629,719.819,437.98800000000006,0.613482,832.87,427.684,0.0756685
Recostarse,Descansar,Pausa,Neutral,0.0,746.24,439.441,0.618556,772.68,442.38300000000004,0.554825,856.3589999999999,464.384,0.42377700000000007,719.834,437.96,0.602349,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,741.857,440.915,0.585138,769.7639999999999,446.778,0.528392,856.37,462.94699999999995,0.41821400000000003,715.433,439.41900000000004,0.5717869999999999,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,737.461,442.389,0.530429,762.4169999999999,448.235,0.41585500000000003,854.8969999999999,464.401,0.357673,711.0369999999999,440.916,0.531295,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,740.3910000000001,442.38300000000004,0.526682,771.217,448.244,0.406708,853.426,465.86400000000003,0.22404200000000002,713.967,440.899,0.513848,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,750.671,440.913,0.46252299999999996,788.826,439.42800000000005,0.430654,850.5010000000001,467.348,0.197951,719.828,442.374,0.473231,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,749.185,436.49800000000005,0.519674,782.971,437.96,0.46923100000000006,837.2869999999999,437.961,0.201434,718.355,436.517,0.494874,0.0,0.0,0.0
Recostarse,Descansar,Pausa,Neutral,0.0,750.67,437.98,0.49687,784.441,439.43300000000005,0.47784099999999996,837.262,437.983,0.179093,719.824,439.44599999999997,0.462604,0.0,0.0,0.0
