Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,571.563,618.547,605.327,620.012,711.0269999999999,592.08,531.933,611.2090000000001,636.154,584.768
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,575.97,619.996,606.7959999999999,620.009,712.507,592.096,542.1990000000001,615.595,640.5509999999999,578.906
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,577.441,619.999,609.714,620.014,711.048,593.544,545.136,615.6,643.479,578.915
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,574.495,618.5419999999999,606.7909999999999,621.462,715.416,592.14,537.799,612.661,640.549,580.357
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,574.49,615.607,606.798,618.554,712.4839999999999,593.5419999999999,536.322,608.271,642.015,577.432
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,568.622,618.5319999999999,605.336,622.95,713.946,592.128,533.384,609.731,643.488,578.8919999999999
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,568.619,615.612,603.871,621.481,711.025,593.5459999999999,531.918,606.8009999999999,643.492,581.8430000000001
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,570.089,615.612,605.3240000000001,619.994,713.949,592.109,533.391,608.27,640.56,580.362
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,568.623,618.547,605.3240000000001,622.933,715.421,592.134,533.405,612.6759999999999,642.039,580.384
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,573.034,617.07,608.265,618.554,713.948,592.131,537.8009999999999,612.66,640.566,580.376
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,567.164,617.0830000000001,605.332,620.019,713.947,592.123,531.933,611.195,639.086,580.374
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,571.562,615.597,605.3340000000001,617.0830000000001,712.49,593.544,536.341,609.727,639.0840000000001,581.845
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,570.092,617.063,605.3340000000001,620.01,712.5039999999999,592.139,534.8580000000001,608.268,640.572,578.9069999999999
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,573.035,615.6,609.737,617.07,711.038,592.139,537.81,609.7280000000001,640.567,580.369
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,567.164,614.1469999999999,606.793,618.535,715.434,593.55,531.935,605.3340000000001,639.085,580.381
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,575.975,612.678,609.7280000000001,615.592,715.415,593.5459999999999,542.2090000000001,606.794,639.087,583.3009999999999
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,574.501,614.14,609.738,617.0840000000001,712.503,592.139,540.732,608.259,642.018,577.423
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,578.908,614.146,612.664,614.143,709.555,593.558,546.606,612.654,640.5509999999999,581.8430000000001
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,577.424,618.539,609.715,617.076,712.4910000000001,592.14,545.13,615.6080000000001,636.156,581.8330000000001
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,575.964,618.529,609.7330000000001,617.0840000000001,711.0239999999999,593.555,543.67,614.139,643.489,578.913
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,574.493,617.078,609.717,617.0840000000001,711.046,593.581,539.2669999999999,612.658,643.489,581.828
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,574.489,614.146,609.725,617.065,711.051,593.569,537.807,608.26,640.568,580.384
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,573.038,615.6,608.266,617.069,711.048,593.566,537.804,609.735,639.086,583.312
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,570.095,618.534,605.331,621.4590000000001,712.4780000000001,593.577,534.866,611.207,640.557,580.3580000000001
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,570.099,615.609,605.327,619.995,712.49,593.582,536.326,609.722,637.632,578.908
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,573.021,615.611,608.252,617.082,709.575,593.567,537.8009999999999,609.7230000000001,639.089,580.378
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,575.966,615.612,609.727,615.602,708.096,593.599,543.672,612.664,642.014,586.244
SostenerRecipiente,Descansar,Pausa,Neutral,0.0,575.9590000000001,618.544,609.731,617.0830000000001,711.03,593.576,545.124,617.069,643.474,583.316
PonerseDePie,Descansar,Pausa,Neutral,0.0,578.888,621.47,611.203,617.073,711.01,593.572,546.613,621.4730000000001,643.505,583.297
PonerseDePie,Descansar,Pausa,Neutral,0.0,578.891,618.535,611.189,615.609,711.043,593.567,548.068,617.065,642.03,581.847
PonerseDePie,Descansar,Pausa,Neutral,0.0,580.381,614.14,612.6659999999999,615.5930000000001,716.887,593.616,549.548,609.729,644.962,580.367
PonerseDePie,Descansar,Pausa,Neutral,0.0,580.376,615.6030000000001,612.6659999999999,614.13,715.414,593.617,551.007,614.126,643.481,580.381
PonerseDePie,Descansar,Pausa,Neutral,0.0,578.906,614.14,609.742,614.1419999999999,713.96,595.039,549.535,611.191,644.9630000000001,580.385
PonerseDePie,Descansar,Pausa,Neutral,0.0,578.9069999999999,609.741,608.2719999999999,612.684,715.428,595.0740000000001,549.549,603.856,644.9730000000001,584.773
PonerseDePie,Descansar,Pausa,Neutral,0.0,578.894,609.739,608.264,612.668,713.9689999999999,597.967,549.5459999999999,603.872,644.9680000000001,586.249
PonerseDePie,Descansar,Pausa,Neutral,0.0,573.03,606.7909999999999,602.3919999999999,612.655,711.0160000000001,597.974,545.131,600.909,646.4119999999999,587.711
PonerseDePie,Descansar,Pausa,Neutral,0.0,574.5,600.911,602.398,609.7230000000001,711.0239999999999,596.545,546.612,590.654,647.901,584.771
PonerseDePie,Descansar,Pausa,Neutral,0.0,575.965,596.535,603.867,606.81,706.605,596.5459999999999,546.621,586.25,649.352,586.247
PonerseDePie,Descansar,Pausa,Neutral,0.0,577.4490000000001,593.578,603.867,602.405,708.071,597.998,551.006,580.369,649.378,581.832
PonerseDePie,Descansar,Pausa,Neutral,0.0,580.386,586.238,606.786,597.997,700.762,597.9830000000001,556.865,577.428,649.383,580.355
PonerseDePie,Descansar,Pausa,Neutral,0.0,583.3009999999999,577.44,606.79,589.174,699.2869999999999,597.994,559.816,568.614,650.8240000000001,581.826
PonerseDePie,Descansar,Pausa,Neutral,0.0,586.238,571.561,605.34,580.395,700.753,597.982,565.6759999999999,559.817,656.69,580.365
PonerseDePie,Descansar,Pausa,Neutral,0.0,592.111,567.151,609.727,578.893,706.638,602.403,570.09,556.874,668.444,577.447
PonerseDePie,Descansar,Pausa,Neutral,0.0,593.595,561.281,609.73,570.099,708.082,605.309,573.031,551.018,661.1260000000001,577.4490000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,596.5219999999999,551.024,608.255,561.2819999999999,703.693,602.396,578.905,543.6659999999999,661.128,574.506
PonerseDePie,Descansar,Pausa,Neutral,0.0,609.737,548.068,617.062,558.3380000000001,709.546,608.265,587.719,539.26,665.5269999999999,575.9680000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,625.864,545.12,621.4680000000001,555.425,711.0260000000001,606.82,639.082,515.776,671.378,581.844
PonerseDePie,Descansar,Pausa,Neutral,0.0,637.629,539.256,634.679,552.462,711.007,608.273,646.4259999999999,512.836,672.842,586.238
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,643.4830000000001,531.925,637.621,543.673,709.567,603.868,650.832,511.37800000000004,672.852,584.7769999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,646.44,526.055,640.573,534.873,716.8989999999999,608.245,659.6260000000001,509.902,675.811,583.3
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,653.786,517.244,646.443,530.4680000000001,718.382,605.331,666.987,502.57,689.0010000000001,575.979
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,661.1239999999999,515.784,653.774,528.991,721.2860000000001,608.266,672.865,502.56300000000005,696.347,578.9119999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,664.05,515.768,656.694,528.988,721.315,608.258,675.806,501.10400000000004,696.35,590.648
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,664.06,505.49300000000005,658.159,517.247,722.757,602.395,675.815,492.281,689.0010000000001,583.321
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,666.98,499.61699999999996,659.6339999999999,509.915,727.158,596.5269999999999,680.192,484.94,687.535,574.512
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,668.454,493.754,661.1139999999999,504.034,727.163,593.592,683.12,482.01300000000003,688.9889999999999,573.025
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,672.8610000000001,487.892,662.5930000000001,501.09,733.043,595.0409999999999,690.457,477.61,689.023,573.0169999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,675.817,486.423,666.9730000000001,499.642,735.9860000000001,592.106,694.877,474.66900000000004,691.922,571.575
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,681.671,486.413,674.313,499.635,738.9060000000001,590.64,699.2719999999999,471.73800000000006,693.3969999999999,567.148
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,687.5269999999999,484.936,677.258,496.69800000000004,740.382,586.244,703.687,468.80300000000005,696.342,565.692
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,693.404,482.014,683.132,493.76,741.847,581.8430000000001,712.495,465.858,700.748,562.739
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,696.352,482.01199999999994,690.46,493.76099999999997,743.323,578.883,718.3510000000001,464.394,705.1489999999999,562.738
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,706.6010000000001,479.077,690.46,487.89599999999996,752.128,584.761,724.237,464.392,709.585,559.835
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,708.102,482.005,697.822,490.82099999999997,755.041,583.304,727.175,462.92800000000005,716.916,558.349
DarPaso,Caminar,Pausa,Neutral,0.0,716.8910000000001,474.681,699.297,486.414,756.557,580.365,738.9,458.524,721.317,556.896
DarPaso,Caminar,Pausa,Neutral,0.0,719.8439999999999,476.13699999999994,708.0880000000001,487.88,760.936,580.382,741.842,457.066,725.717,556.888
DarPaso,Caminar,Pausa,Neutral,0.0,725.703,471.741,708.077,484.94,766.798,580.377,749.195,457.061,735.9830000000001,555.3969999999999
DarPaso,Caminar,Pausa,Neutral,0.0,734.5189999999999,476.14099999999996,715.441,487.88300000000004,769.7230000000001,587.716,755.082,459.99,741.845,556.88
DarPaso,Caminar,Pausa,Neutral,0.0,740.3739999999999,473.215,719.834,489.348,771.2360000000001,589.161,763.875,457.045,768.278,536.3430000000001
DarPaso,Caminar,Pausa,Neutral,0.0,744.798,467.34,721.31,484.945,772.689,580.386,769.7539999999999,451.19699999999995,790.307,529.005
DarPaso,Caminar,Pausa,Neutral,0.0,750.67,468.787,724.248,484.954,778.553,586.239,775.618,451.19,802.048,526.059
DarPaso,Caminar,Pausa,Neutral,0.0,753.6110000000001,465.85900000000004,727.175,483.476,782.932,590.6419999999999,780.035,449.69800000000004,812.302,524.575
DarPaso,Caminar,Pausa,Neutral,0.0,757.982,465.851,733.04,483.491,781.5160000000001,590.635,784.424,449.699,816.7439999999999,524.568
DarPaso,Caminar,Pausa,Neutral,0.0,759.498,465.865,735.9689999999999,484.94699999999995,781.4760000000001,590.635,787.37,449.713,827.0010000000001,523.096
DarPaso,Caminar,Pausa,Neutral,0.0,765.325,467.344,737.459,486.412,780.013,592.12,791.7489999999999,449.713,832.8530000000001,521.661
DarPaso,Caminar,Pausa,Neutral,0.0,766.784,462.926,737.4739999999999,483.468,777.079,587.714,793.2189999999999,440.908,835.794,518.73
DarPaso,Caminar,Pausa,Neutral,0.0,768.279,458.529,738.94,479.07300000000004,774.159,578.901,797.645,437.964,838.722,517.255
DarPaso,Caminar,Pausa,Neutral,0.0,769.732,452.681,740.4110000000001,474.676,777.073,577.423,800.567,432.10900000000004,841.67,517.235
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,771.2280000000001,452.64599999999996,744.7819999999999,474.68699999999995,780.007,578.896,803.5060000000001,430.61800000000005,843.1560000000001,517.241
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,777.079,442.39,747.7389999999999,467.333,777.091,571.553,805.0,420.342,850.503,518.727
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,784.43,448.25199999999995,756.5310000000001,468.80300000000005,781.518,573.028,813.779,427.69599999999997,857.821,518.731
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,787.346,446.776,758.0160000000001,467.352,784.45,570.0880000000001,816.7230000000001,426.22900000000004,860.755,517.243
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,788.828,439.43300000000005,759.485,464.384,785.9019999999999,567.17,818.216,420.341,860.7760000000001,514.33
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,746.26,383.668,718.3789999999999,405.67,785.908,553.939,772.696,360.18,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,752.123,382.19699999999995,721.297,401.259,787.357,546.594,782.956,360.176,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,760.929,376.31800000000004,722.758,393.92900000000003,780.002,534.881,803.5060000000001,355.773,863.704,511.37300000000005
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,760.933,374.85,722.795,393.918,771.2239999999999,537.79,799.107,354.295,865.148,511.38
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,766.813,371.909,725.7230000000001,389.537,766.801,537.793,804.9860000000001,355.744,865.154,506.968
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,772.693,367.51199999999994,725.7260000000001,386.58099999999996,763.8660000000001,531.915,810.8589999999999,354.285,860.7610000000001,496.69300000000004
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,774.1469999999999,366.026,725.704,383.656,753.5939999999999,546.611,812.316,351.361,860.7539999999999,501.108
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,760.94,366.038,722.758,383.66900000000004,746.2710000000001,530.45,806.448,345.48400000000004,862.2310000000001,545.13
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,766.816,361.648,722.784,379.244,741.841,539.261,807.927,345.50300000000004,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,769.7410000000001,361.64599999999996,724.2339999999999,377.774,738.914,521.649,809.385,348.423,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,768.2689999999999,360.158,722.747,373.389,738.8969999999999,512.845,807.921,348.42,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,763.8810000000001,358.714,716.893,373.371,728.6489999999999,498.156,803.515,346.965,860.743,545.148
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,762.404,357.22900000000004,716.9010000000001,368.991,724.245,499.635,802.038,346.94300000000004,854.88,552.4630000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,759.4680000000001,357.235,713.97,368.965,718.3739999999999,501.082,797.648,348.418,854.9069999999999,543.6709999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,758.0,355.76099999999997,713.961,367.49,719.834,504.035,791.785,345.48199999999997,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,756.5219999999999,355.744,712.487,364.57300000000004,724.255,528.984,790.31,345.483,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,756.528,355.75300000000004,711.034,363.115,725.7130000000001,528.998,790.299,345.509,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,759.4680000000001,354.291,713.967,361.647,724.242,527.521,791.76,346.964,841.681,498.152
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,760.937,355.74300000000005,718.372,360.173,724.253,531.929,791.763,351.345,835.798,487.894
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,759.459,357.24300000000005,718.3710000000001,361.64300000000003,722.789,533.395,790.291,354.30400000000003,834.3530000000001,492.277
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,756.5310000000001,358.691,718.3530000000001,363.103,724.22,533.413,787.3439999999999,354.305,834.347,496.699
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,756.508,358.717,715.426,363.11300000000006,722.7760000000001,542.185,785.898,357.225,831.415,493.749
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,755.069,363.101,716.8910000000001,368.965,722.7810000000001,545.1519999999999,784.445,358.718,831.408,498.167
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,753.6060000000001,364.575,716.89,371.911,721.307,545.151,782.98,361.625,832.873,501.106
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,753.577,366.032,713.9689999999999,371.918,721.2810000000001,543.668,782.9630000000001,363.108,831.432,501.11
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,752.117,367.49300000000005,713.9730000000001,371.918,722.7389999999999,546.627,781.5010000000001,363.115,829.922,496.676
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,753.596,371.903,716.885,376.32,722.75,549.538,784.414,368.969,834.315,508.43
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,753.61,374.852,716.8960000000001,380.722,721.3,548.086,784.441,371.903,835.819,517.249
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,755.046,380.712,713.953,386.6,721.265,553.9540000000001,785.904,374.849,837.2719999999999,523.114
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,755.055,383.668,715.431,392.468,719.845,552.497,787.365,377.777,835.788,526.052
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,756.513,388.059,716.898,396.87300000000005,719.835,555.391,788.822,380.725,838.717,531.934
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,759.462,389.51599999999996,722.7760000000001,396.871,0.0,0.0,790.315,383.648,841.664,534.863
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,766.798,437.975,722.796,459.98800000000006,722.7860000000001,558.3380000000001,0.0,0.0,0.0,0.0
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,768.2760000000001,446.773,728.632,461.466,725.695,558.3430000000001,803.533,436.51800000000003,851.9910000000001,552.49
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,768.2760000000001,451.202,733.045,465.879,730.1210000000001,561.264,806.449,439.444,859.309,559.831
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,769.75,457.06699999999995,734.538,476.149,734.49,564.211,812.304,446.77,865.16,568.612
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,771.2239999999999,467.33,737.454,486.421,737.4739999999999,565.678,815.2610000000001,454.101,868.0989999999999,573.044
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,780.0310000000001,476.134,744.7819999999999,489.37199999999996,740.3639999999999,568.614,819.6560000000001,464.384,873.998,580.356
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,787.3480000000001,484.958,752.113,499.62199999999996,743.303,571.5459999999999,829.933,474.68800000000005,878.3760000000001,586.245
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,796.158,490.835,758.0319999999999,502.56300000000005,747.717,577.4209999999999,837.2669999999999,483.476,884.257,593.581
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,804.99,498.165,768.2769999999999,505.515,752.1210000000001,575.9730000000001,846.087,487.892,897.437,602.372
DarPaso,Caminar,Pausa,Neutral,0.0,815.265,505.49300000000005,777.0930000000001,515.763,756.53,581.852,854.888,498.156,904.8,614.117
DarPaso,Caminar,Pausa,Neutral,0.0,824.06,515.768,784.444,526.05,760.947,603.869,863.712,505.504,910.7,619.996
DarPaso,Caminar,Pausa,Neutral,0.0,832.8889999999999,521.649,791.7860000000001,531.904,778.539,615.5790000000001,873.995,512.841,912.174,622.944
DarPaso,Caminar,Pausa,Neutral,0.0,838.76,524.597,802.0169999999999,534.847,785.8710000000001,630.271,881.311,517.2280000000001,913.637,624.42
DarPaso,Caminar,Pausa,Neutral,0.0,847.546,531.913,806.435,542.192,790.303,643.496,885.7330000000001,523.109,917.9989999999999,627.318
DarPaso,Caminar,Pausa,Neutral,0.0,853.425,533.418,813.805,546.591,804.9810000000001,655.25,894.5419999999999,528.977,919.487,627.355
DarPaso,Caminar,Pausa,Neutral,0.0,860.775,539.257,822.6010000000001,548.082,824.052,658.183,898.953,531.9209999999999,919.498,627.356
DarPaso,Caminar,Pausa,Neutral,0.0,865.187,543.6759999999999,829.923,551.018,834.355,656.717,903.3560000000001,534.86,919.5039999999999,627.374
DarPaso,Caminar,Pausa,Neutral,0.0,872.5169999999999,549.528,835.807,558.332,853.408,669.919,910.658,542.203,920.926,633.217
DarPaso,Caminar,Pausa,Neutral,0.0,879.8610000000001,555.4019999999999,844.605,564.2330000000001,862.22,669.908,915.074,548.064,922.4019999999999,640.562
DarPaso,Caminar,Pausa,Neutral,0.0,887.173,567.143,851.9630000000001,577.418,876.904,677.252,925.3589999999999,556.889,922.4110000000001,652.306
DarPaso,Caminar,Pausa,Neutral,0.0,898.929,580.385,862.243,593.567,885.745,711.0189999999999,932.703,574.49,922.4010000000001,662.585
DarPaso,Caminar,Pausa,Neutral,0.0,907.735,596.531,873.953,605.3430000000001,897.4730000000001,721.294,942.9680000000001,587.7040000000001,912.1460000000001,687.533
DarPaso,Caminar,Pausa,Neutral,0.0,915.097,605.32,882.775,617.058,906.263,730.107,950.313,596.51,909.221,686.062
DarPaso,Caminar,Pausa,Neutral,0.0,929.762,617.073,894.5219999999999,628.8330000000001,915.068,743.327,963.535,602.379,929.768,665.51
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,941.4910000000001,625.8919999999999,903.332,643.482,923.9060000000001,756.512,978.221,611.186,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,948.847,633.221,910.664,650.832,931.2339999999999,763.8860000000001,989.932,617.062,1048.68,694.877
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,957.633,642.033,919.493,662.565,942.947,766.811,997.283,622.942,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,964.9830000000001,647.891,926.834,666.9889999999999,947.409,769.7639999999999,1003.16,628.812,0.0,0.0
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,975.255,653.7819999999999,935.6419999999999,674.318,956.163,780.008,1011.97,633.217,957.658,699.2810000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,979.672,659.6510000000001,945.935,677.2660000000001,959.15,782.949,1014.91,642.0219999999999,997.275,700.76
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,987.0110000000001,665.518,953.25,683.1210000000001,967.904,785.8960000000001,1022.23,647.9069999999999,1019.32,713.971
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,992.91,675.7919999999999,959.1,693.4169999999999,970.882,790.313,1026.68,659.643,1038.39,724.257
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,998.753,677.2669999999999,964.985,694.8789999999999,975.278,788.819,1036.91,662.59,1053.09,735.99
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1006.1,690.461,970.89,706.6210000000001,976.7560000000001,794.717,1042.81,674.316,1070.68,740.3960000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1014.92,687.541,978.2,705.15,979.6560000000001,793.2330000000001,1053.06,669.93,1086.85,743.323
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1023.69,680.191,987.018,696.3510000000001,987.0260000000001,788.842,1058.96,664.045,1100.04,746.257
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1026.68,686.059,992.9,703.681,991.41,797.6310000000001,1067.75,668.45,1111.78,749.2080000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1036.93,691.928,998.7610000000001,709.546,992.922,804.96,1072.17,672.85,1120.61,753.579
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1042.81,696.341,1006.11,713.957,997.279,804.9730000000001,1083.9,680.195,1133.84,757.9910000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1051.62,700.75,1014.9,718.3560000000001,1001.67,804.988,1091.23,687.545,1138.23,760.936
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1063.34,703.698,1022.26,719.815,1003.19,806.45,1102.98,691.921,1151.45,771.216
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1072.13,709.564,1028.13,722.765,1006.09,806.435,1111.8,696.33,1166.08,777.07
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1080.96,712.5060000000001,1039.87,724.2489999999999,1009.06,813.762,1120.59,700.738,1177.84,781.505
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1092.69,712.492,1048.68,722.757,1016.38,806.445,1135.26,703.674,1189.62,787.3639999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1104.46,719.817,1060.43,725.716,1022.25,803.5169999999999,1145.56,711.0189999999999,1201.36,794.698
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1116.19,724.23,1070.68,731.576,1026.66,804.997,1158.76,719.8330000000001,1214.52,805.0039999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1125.03,730.0980000000001,1079.52,735.993,1032.53,809.3860000000001,1169.08,724.2239999999999,1224.82,821.1110000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1136.78,734.5169999999999,1091.25,737.446,1042.79,806.432,1182.28,733.053,1230.69,829.936
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1147.04,741.837,1101.52,743.308,1045.74,809.3989999999999,1191.07,740.3889999999999,1236.55,835.796
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1161.7,740.383,1114.73,740.39,1047.21,812.316,1205.75,741.85,1239.52,841.692
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1173.46,741.87,1126.48,741.8530000000001,1054.54,810.8489999999999,1217.5,744.801,1246.85,841.687
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1185.19,743.318,1138.23,740.385,1060.42,809.393,1230.72,747.7360000000001,1249.81,843.158
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1195.47,741.857,1148.51,738.9019999999999,1072.16,806.467,1239.51,747.727,1255.66,841.686
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1204.27,740.405,1157.3,735.9939999999999,1075.12,813.7719999999999,1249.79,749.202,1260.04,838.737
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1214.53,741.8530000000001,1167.59,735.98,1088.3,810.85,1258.58,752.1360000000001,1261.55,837.279
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1223.36,740.3910000000001,1174.92,734.5110000000001,1088.3,819.659,1264.49,752.122,1263.04,837.279
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1226.32,740.383,1182.27,730.1160000000001,1098.59,815.237,1267.4,755.054,1265.95,835.788
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1230.71,738.8989999999999,1186.67,724.2539999999999,1111.79,806.456,1274.74,750.67,1263.0,834.325
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1232.18,740.3989999999999,1185.21,733.047,1088.32,829.93,1274.76,753.5989999999999,1280.62,787.3639999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1233.65,741.863,1189.61,733.054,1133.82,790.311,1276.22,755.081,1279.15,781.5010000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,1238.05,750.6560000000001,1192.53,738.91,1101.52,826.9989999999999,1279.17,765.3430000000001,1254.2,859.299
